,time,fights_f1,win_proportion_f2,height_diff,reach_diff,outcome
4795,300,2.0,0.2,-2.0,2.0,0.0
4796,261,11.0,0.6666666666666666,2.0,1.0,1.0
4797,260,13.0,0.6666666666666666,-1.0,-2.0,1.0
4798,299,4.0,0.6666666666666666,-1.0,0.0,0.0
4801,91,3.0,1.0,4.0,8.0,1.0
4802,246,15.0,1.0,3.0,10.0,1.0
4805,93,16.0,0.6666666666666666,-1.0,-1.0,1.0
4806,300,8.0,0.6666666666666666,-2.0,0.0,1.0
4807,232,8.0,0.6666666666666666,0.0,3.0,0.0
4813,300,7.0,0.0,-1.0,-2.0,0.0
4814,139,8.0,1.0,0.0,0.0,1.0
4815,300,3.0,1.0,-2.0,-2.0,1.0
4816,198,20.0,1.0,1.0,4.0,1.0
4817,140,4.0,1.0,2.0,6.0,1.0
4818,300,5.0,0.5,2.0,0.0,0.0
4819,300,7.0,0.5,3.0,3.0,1.0
4823,300,10.0,0.6666666666666666,-2.0,-4.0,1.0
4824,300,5.0,0.6666666666666666,-5.0,-4.0,0.0
4825,300,5.0,0.6666666666666666,-8.0,-6.0,1.0
4826,82,21.0,0.5,5.0,9.0,1.0
4827,172,5.0,0.5,-1.0,2.0,0.0
4831,299,7.0,0.5,2.0,1.0,1.0
4833,116,14.0,1.0,-1.0,-2.0,1.0
4834,300,3.0,1.0,-3.0,-5.0,1.0
4835,300,2.0,1.0,-1.0,-1.0,1.0
4836,135,8.0,0.3333333333333333,3.0,1.0,0.0
4837,300,7.0,0.3333333333333333,0.0,1.0,0.0
4838,289,9.0,0.3333333333333333,-2.0,-4.0,1.0
4839,84,7.0,0.6666666666666666,4.0,6.0,1.0
4840,282,3.0,0.6666666666666666,2.0,2.0,1.0
4841,253,4.0,0.6666666666666666,3.0,6.0,0.0
4843,300,24.0,0.25,4.0,3.0,1.0
4844,300,19.0,0.25,-2.0,0.0,0.0
4845,300,27.0,0.25,-1.0,1.0,0.0
4846,300,6.0,0.25,-1.0,5.0,0.0
4849,300,6.0,1.0,2.0,3.0,1.0
4850,300,6.0,0.75,3.0,-1.0,1.0
4851,146,8.0,0.75,3.0,-1.0,1.0
4852,300,3.0,0.75,2.0,-1.0,1.0
4857,99,4.0,1.0,3.0,3.0,1.0
4858,75,11.0,1.0,-1.0,0.0,1.0
4859,300,11.0,1.0,-1.0,-1.0,1.0
4860,300,4.0,1.0,-1.0,-1.0,1.0
4861,119,7.0,0.7142857142857143,1.0,1.0,1.0
4862,78,2.0,0.7142857142857143,1.0,0.0,1.0
4863,300,2.0,0.7142857142857143,1.0,-1.0,1.0
4864,35,4.0,0.7142857142857143,1.0,3.0,0.0
4865,300,2.0,0.7142857142857143,4.0,5.0,1.0
4866,149,1.0,0.7142857142857143,2.0,1.0,0.0
4867,206,7.0,0.7142857142857143,2.0,1.0,1.0
4868,300,9.0,0.5,0.0,-3.0,1.0
4869,300,11.0,0.5,-4.0,-7.0,0.0
4870,230,14.0,0.5,7.0,4.0,1.0
4871,300,5.0,0.5,-3.0,-5.0,0.0
4873,300,5.0,1.0,-2.0,0.0,1.0
4874,234,4.0,1.0,-1.0,2.0,1.0
4875,300,4.0,0.75,-3.0,-7.0,1.0
4876,300,4.0,0.75,6.0,1.0,1.0
4877,245,6.0,0.75,-2.0,-6.0,1.0
4878,110,2.0,0.75,-1.0,-5.0,0.0
4881,290,8.0,0.75,2.0,1.0,1.0
4882,300,20.0,0.75,-1.0,-1.0,1.0
4883,189,4.0,0.75,-1.0,-1.0,1.0
4884,224,4.0,0.75,-2.0,-5.0,0.0
4885,94,12.0,0.5,-2.0,-3.0,1.0
4886,300,10.0,0.5,-1.0,-1.0,1.0
4887,140,4.0,0.5,5.0,2.0,0.0
4888,260,2.0,0.5,-1.0,-1.0,0.0
4890,117,2.0,0.5,-1.0,1.0,1.0
4891,300,6.0,0.6666666666666666,-4.0,-1.0,1.0
4892,300,2.0,0.6666666666666666,-1.0,1.0,0.0
4893,167,11.0,0.6666666666666666,-4.0,-5.0,1.0
4894,300,4.0,0.6666666666666666,2.0,-2.0,1.0
4895,300,6.0,0.6666666666666666,-1.0,0.0,1.0
4896,300,8.0,0.6666666666666666,1.0,3.0,0.0
4897,198,11.0,0.5,2.0,5.0,1.0
4898,177,19.0,0.5,1.0,4.0,0.0
4901,90,7.0,0.6666666666666666,-3.0,0.0,1.0
4902,144,4.0,0.6666666666666666,2.0,7.0,0.0
4903,300,2.0,0.6666666666666666,-4.0,0.0,1.0
4907,255,2.0,1.0,-1.0,2.0,1.0
4908,21,6.0,1.0,-1.0,1.0,1.0
4909,45,8.0,1.0,3.0,6.0,1.0
4910,273,11.0,1.0,2.0,4.0,1.0
4911,169,6.0,1.0,4.0,8.0,1.0
4912,40,11.0,1.0,-1.0,-1.0,1.0
4915,112,14.0,0.6666666666666666,1.0,0.0,1.0
4916,92,3.0,0.6666666666666666,2.0,1.0,1.0
4917,229,4.0,0.6666666666666666,2.0,-1.0,0.0
4921,300,3.0,0.0,5.0,0.0,0.0
4922,300,13.0,0.2,0.0,-3.0,0.0
4923,300,10.0,0.2,-1.0,-5.0,0.0
4924,300,8.0,0.2,-2.0,-4.0,1.0
4925,300,2.0,0.2,-5.0,-7.0,0.0
4926,295,8.0,0.2,3.0,0.0,0.0
4927,186,5.0,1.0,3.0,7.0,1.0
4928,221,6.0,1.0,3.0,4.0,1.0
4929,300,7.0,1.0,2.0,2.0,1.0
4930,300,1.0,1.0,0.0,1.0,1.0
4933,300,7.0,0.75,-5.0,-3.0,1.0
4934,300,13.0,0.75,-5.0,-5.0,1.0
4935,300,14.0,0.75,-5.0,-7.0,0.0
4936,300,19.0,0.75,-2.0,0.0,1.0
4940,84,6.0,0.3333333333333333,0.0,7.0,1.0
4943,261,3.0,1.0,0.0,-2.0,1.0
4944,261,2.0,1.0,3.0,3.0,1.0
4945,300,6.0,0.0,-5.0,-1.0,0.0
4946,300,1.0,0.0,-1.0,2.0,0.0
4947,268,1.0,0.0,-3.0,-1.0,0.0
4948,300,3.0,0.6666666666666666,0.0,0.0,1.0
4949,300,4.0,0.6666666666666666,2.0,-1.0,1.0
4950,207,6.0,0.6666666666666666,3.0,0.0,0.0
4953,300,7.0,1.0,3.0,4.0,1.0
4954,300,4.0,1.0,-1.0,-1.0,1.0
4955,300,7.0,1.0,0.0,0.0,1.0
4956,119,6.0,1.0,1.0,-1.0,1.0
4961,124,14.0,0.6666666666666666,-4.0,-4.0,1.0
4962,284,4.0,0.6666666666666666,-2.0,-3.0,1.0
4963,118,3.0,0.6666666666666666,-7.0,-8.0,0.0
4965,72,11.0,0.3333333333333333,0.0,1.0,0.0
4966,60,17.0,0.3333333333333333,0.0,2.0,1.0
4967,282,5.0,0.3333333333333333,1.0,1.0,0.0
4968,155,7.0,0.5,2.0,3.0,1.0
4969,300,14.0,0.5,-3.0,-2.0,0.0
4970,57,11.0,0.6666666666666666,4.0,5.0,1.0
4971,137,1.0,0.6666666666666666,4.0,6.0,0.0
4972,289,4.0,0.6666666666666666,2.0,4.0,1.0
4973,61,5.0,0.4,-5.0,-2.0,1.0
4974,181,11.0,0.4,-2.0,-2.0,0.0
4975,178,12.0,0.4,0.0,-1.0,1.0
4976,300,10.0,0.4,-2.0,0.0,0.0
4977,300,5.0,0.4,-4.0,-1.0,0.0
4980,257,2.0,1.0,5.0,7.0,1.0
4983,300,11.0,0.6666666666666666,1.0,4.0,0.0
4984,300,17.0,0.6666666666666666,-1.0,1.0,1.0
4985,300,1.0,0.6666666666666666,-2.0,2.0,1.0
4986,300,4.0,1.0,0.0,-1.0,1.0
4987,218,2.0,1.0,2.0,0.0,1.0
4989,291,9.0,0.5,-2.0,2.0,1.0
4990,300,2.0,0.5,1.0,0.0,0.0
4991,300,10.0,1.0,-2.0,-1.0,1.0
4992,300,8.0,1.0,-1.0,2.0,1.0
4993,300,9.0,1.0,-2.0,-1.0,1.0
4998,300,6.0,0.3333333333333333,-3.0,-4.0,1.0
4999,300,3.0,0.3333333333333333,-1.0,0.0,0.0
5000,187,3.0,0.3333333333333333,0.0,-3.0,0.0
5001,300,9.0,0.5,0.0,2.0,1.0
5002,132,5.0,0.5,5.0,1.0,1.0
5003,300,8.0,0.5,-2.0,-3.0,0.0
5004,300,4.0,0.5,0.0,-1.0,1.0
5005,292,11.0,0.5,-1.0,1.0,0.0
5006,300,8.0,0.5,0.0,0.0,0.0
5007,300,2.0,1.0,-1.0,0.0,1.0
5010,300,8.0,0.5,2.0,1.0,1.0
5011,300,7.0,0.8,1.0,-2.0,1.0
5012,300,7.0,0.8,0.0,-3.0,1.0
5013,300,11.0,0.8,0.0,-2.0,1.0
5014,300,17.0,0.8,-1.0,-4.0,1.0
5015,300,6.0,0.8,0.0,-6.0,0.0
5016,216,13.0,0.75,0.0,-3.0,1.0
5017,101,1.0,0.75,5.0,0.0,0.0
5018,71,11.0,0.75,4.0,1.0,1.0
5019,300,5.0,0.75,2.0,-3.0,1.0
5020,300,1.0,0.5,1.0,2.0,0.0
5021,300,2.0,0.5,1.0,4.0,1.0
5022,300,5.0,0.5,4.0,3.0,1.0
5023,300,5.0,0.5,2.0,4.0,0.0
5024,35,6.0,0.75,3.0,5.0,1.0
5025,300,13.0,0.75,1.0,1.0,1.0
5026,300,4.0,0.75,-1.0,-1.0,1.0
5027,48,2.0,0.75,3.0,2.0,0.0
5031,300,6.0,1.0,-1.0,-1.0,1.0
5032,253,12.0,1.0,-3.0,-1.0,1.0
5034,300,13.0,0.0,-2.0,0.0,0.0
5035,300,1.0,0.0,2.0,2.0,0.0
5036,115,8.0,0.0,-3.0,0.0,0.0
5037,300,10.0,0.0,0.0,1.0,0.0
5038,128,1.0,0.0,-2.0,-2.0,0.0
5039,300,10.0,0.5,-6.0,-5.0,1.0
5040,300,21.0,0.5,0.0,5.0,0.0
5041,300,7.0,0.5,-7.0,-4.0,1.0
5042,42,17.0,0.5,-3.0,0.0,0.0
5043,72,2.0,0.5,-2.0,-1.0,0.0
5044,300,14.0,0.5,-2.0,-1.0,1.0
5045,44,3.0,1.0,-1.0,-1.0,1.0
5047,300,11.0,0.0,2.0,1.0,0.0
5048,300,9.0,0.5,-2.0,-1.0,1.0
5049,255,9.0,0.5,0.0,1.0,1.0
5050,95,10.0,0.5,1.0,-1.0,0.0
5052,42,21.0,0.5,1.0,4.0,1.0
5053,300,5.0,0.5,0.0,1.0,0.0
5055,300,9.0,1.0,-3.0,-6.0,1.0
5056,77,6.0,0.5,-4.0,3.0,1.0
5057,300,14.0,0.5,-5.0,-4.0,1.0
5058,50,4.0,0.5,-5.0,0.0,0.0
5059,300,10.0,0.5,2.0,3.0,0.0
5060,300,1.0,0.0,-2.0,1.0,0.0
5061,300,17.0,0.6666666666666666,1.0,2.0,1.0
5062,167,4.0,0.6666666666666666,-1.0,-1.0,0.0
5063,76,24.0,0.6666666666666666,4.0,2.0,1.0
5064,62,9.0,0.5,1.0,1.0,1.0
5065,300,14.0,0.5,-3.0,-3.0,0.0
5066,299,5.0,0.5,3.0,7.0,1.0
5067,93,7.0,0.5,2.0,1.0,1.0
5068,59,7.0,0.5,-1.0,-1.0,0.0
5069,228,2.0,0.5,1.0,-2.0,0.0
5070,300,4.0,0.5,4.0,7.0,1.0
5072,300,6.0,1.0,5.0,9.0,1.0
5073,274,12.0,1.0,0.0,3.0,1.0
5075,300,9.0,0.4,-1.0,4.0,1.0
5076,300,4.0,0.4,-1.0,2.0,0.0
5077,47,9.0,0.4,1.0,4.0,0.0
5078,300,8.0,0.4,-1.0,-1.0,1.0
5079,300,4.0,0.4,5.0,7.0,0.0
5080,243,11.0,1.0,1.0,-1.0,1.0
5081,300,5.0,1.0,1.0,-2.0,1.0
5082,95,11.0,1.0,-2.0,-6.0,1.0
5083,300,12.0,0.25,-2.0,-6.0,1.0
5084,300,3.0,0.25,-4.0,-5.0,0.0
5085,99,1.0,0.25,-3.0,-3.0,0.0
5086,300,10.0,0.25,-1.0,-3.0,0.0
5087,160,10.0,1.0,2.0,5.0,1.0
5088,300,5.0,0.5,-1.0,-1.0,1.0
5089,224,10.0,0.5,2.0,5.0,0.0
5090,256,10.0,0.6666666666666666,0.0,1.0,1.0
5091,220,11.0,0.6666666666666666,-1.0,0.0,1.0
5092,300,2.0,0.6666666666666666,4.0,7.0,0.0
5094,262,7.0,0.25,0.0,0.0,1.0
5095,245,2.0,0.25,1.0,4.0,0.0
5097,296,7.0,1.0,-2.0,2.0,1.0
5098,112,15.0,1.0,1.0,6.0,1.0
5099,188,18.0,1.0,-1.0,0.0,1.0
5108,222,27.0,1.0,-2.0,0.0,1.0
5109,300,9.0,1.0,-1.0,0.0,1.0
5110,260,2.0,1.0,-2.0,-1.0,1.0
5111,300,3.0,1.0,-1.0,1.0,1.0
5112,24,9.0,1.0,-1.0,0.0,1.0
5113,300,9.0,1.0,-1.0,1.0,1.0
5117,202,12.0,0.3333333333333333,-3.0,-3.0,1.0
5119,223,11.0,0.3333333333333333,-3.0,-2.0,0.0
5121,198,4.0,0.3333333333333333,0.0,6.0,0.0
5122,300,15.0,0.75,2.0,1.0,1.0
5123,300,6.0,0.75,-1.0,0.0,1.0
5124,300,4.0,0.75,2.0,-2.0,1.0
5125,114,3.0,0.75,-1.0,0.0,0.0
5126,300,10.0,0.6666666666666666,-3.0,-2.0,1.0
5127,300,4.0,0.6666666666666666,-2.0,-4.0,0.0
5128,31,9.0,0.6666666666666666,-6.0,-6.0,1.0
5129,95,4.0,1.0,-1.0,2.0,1.0
5130,172,4.0,1.0,4.0,7.0,1.0
5131,63,17.0,1.0,-1.0,1.0,1.0
5132,158,13.0,1.0,0.0,1.0,1.0
5133,267,8.0,1.0,3.0,4.0,1.0
5134,300,9.0,0.4,-1.0,-1.0,1.0
5135,14,1.0,0.4,0.0,0.0,0.0
5136,189,5.0,0.4,3.0,6.0,0.0
5138,300,4.0,0.4,-1.0,-2.0,1.0
5139,300,10.0,0.6,1.0,-1.0,1.0
5140,300,7.0,0.6,0.0,0.0,1.0
5141,300,10.0,0.6,7.0,3.0,0.0
5142,300,4.0,0.6,4.0,-2.0,0.0
5143,300,4.0,0.6,0.0,0.0,1.0
5145,245,8.0,0.5,-1.0,2.0,1.0
5146,287,17.0,0.5,0.0,3.0,0.0
5147,300,5.0,0.75,1.0,-1.0,1.0
5148,300,6.0,0.75,2.0,2.0,1.0
5149,300,18.0,0.75,3.0,4.0,0.0
5151,300,5.0,0.75,2.0,1.0,1.0
5153,300,9.0,1.0,4.0,5.0,1.0
5154,190,10.0,0.2,1.0,3.0,1.0
5155,300,8.0,0.2,-1.0,2.0,0.0
5156,54,6.0,0.2,2.0,5.0,0.0
5157,300,6.0,0.2,0.0,2.0,0.0
5158,170,4.0,0.2,6.0,8.0,0.0
5159,257,6.0,0.6666666666666666,1.0,3.0,1.0
5160,136,4.0,0.6666666666666666,3.0,2.0,0.0
5161,300,11.0,0.6666666666666666,0.0,4.0,1.0
5162,180,5.0,0.0,-3.0,-1.0,0.0
5164,231,4.0,0.0,4.0,8.0,0.0
5165,300,20.0,0.0,1.0,0.0,0.0
5166,300,3.0,0.0,-2.0,3.0,0.0
5167,300,2.0,0.5,1.0,-2.0,1.0
5168,300,5.0,0.5,0.0,-3.0,1.0
5169,300,3.0,0.5,2.0,-2.0,0.0
5170,300,1.0,0.5,1.0,0.0,0.0
5171,300,6.0,1.0,0.0,0.0,1.0
5172,300,7.0,1.0,1.0,0.0,1.0
5173,300,7.0,1.0,-2.0,-1.0,1.0
5174,300,5.0,1.0,2.0,7.0,1.0
5175,300,3.0,0.0,1.0,1.0,0.0
5176,300,5.0,0.8,-1.0,-2.0,1.0
5177,175,7.0,0.8,-4.0,-4.0,1.0
5178,300,2.0,0.8,1.0,4.0,0.0
5179,300,8.0,0.8,-1.0,-1.0,1.0
5180,300,5.0,0.8,-1.0,0.0,1.0
5181,271,1.0,0.4,2.0,3.0,0.0
5182,300,13.0,0.4,2.0,3.0,1.0
5183,300,10.0,0.4,4.0,5.0,0.0
5185,300,5.0,0.4,6.0,6.0,1.0
5186,300,4.0,0.4,6.0,6.0,0.0
5187,121,14.0,0.6666666666666666,1.0,-3.0,1.0
5188,300,3.0,0.6666666666666666,6.0,2.0,0.0
5189,190,8.0,0.6666666666666666,5.0,1.0,1.0
5191,300,7.0,0.0,-4.0,-1.0,0.0
5193,114,9.0,1.0,1.0,0.0,1.0
5194,249,17.0,1.0,-2.0,-2.0,1.0
5195,57,4.0,0.5,-2.0,-4.0,0.0
5196,102,5.0,0.5,-2.0,-1.0,1.0
5197,54,12.0,0.5,2.0,3.0,1.0
5198,46,11.0,0.5,-3.0,-3.0,1.0
5199,100,13.0,0.5,-3.0,-1.0,0.0
5200,252,10.0,0.5,-3.0,-2.0,0.0
5201,300,6.0,0.5,-3.0,-1.0,0.0
5202,300,14.0,0.5,-2.0,0.0,1.0
5203,300,4.0,0.5,0.0,0.0,1.0
5204,300,8.0,0.5,-1.0,2.0,0.0
5207,300,14.0,1.0,-2.0,-1.0,1.0
5210,300,18.0,1.0,-1.0,-2.0,1.0
5211,300,19.0,1.0,-4.0,-3.0,1.0
5212,259,7.0,1.0,1.0,-1.0,1.0
5213,29,17.0,0.5,0.0,1.0,1.0
5214,82,2.0,0.5,-2.0,0.0,0.0
5215,234,9.0,0.5,0.0,2.0,1.0
5216,300,2.0,0.5,0.0,0.0,0.0
5217,300,4.0,0.5,1.0,1.0,0.0
5218,22,13.0,0.5,-3.0,-3.0,1.0
5222,300,2.0,1.0,0.0,-3.0,1.0
5223,151,12.0,1.0,4.0,4.0,1.0
5226,96,3.0,1.0,-2.0,0.0,1.0
5227,300,4.0,1.0,-5.0,-5.0,1.0
5228,300,6.0,0.5,0.0,-3.0,1.0
5229,300,4.0,0.5,-2.0,-1.0,0.0
5230,17,7.0,1.0,-2.0,-1.0,1.0
5231,271,4.0,1.0,-1.0,0.0,1.0
5232,51,11.0,1.0,-4.0,-4.0,1.0
5233,232,14.0,1.0,7.0,7.0,1.0
5234,104,19.0,1.0,3.0,4.0,1.0
5235,164,8.0,1.0,1.0,2.0,1.0
5236,208,10.0,1.0,2.0,0.0,1.0
5237,300,2.0,1.0,3.0,2.0,1.0
5239,300,4.0,0.75,1.0,4.0,1.0
5240,300,5.0,0.75,4.0,7.0,1.0
5241,300,4.0,0.75,4.0,6.0,1.0
5242,280,6.0,0.75,4.0,6.0,0.0
5243,300,7.0,1.0,-2.0,-6.0,1.0
5244,300,3.0,1.0,-1.0,-3.0,1.0
5246,169,3.0,0.6,1.0,-2.0,1.0
5247,67,2.0,0.6,2.0,-2.0,0.0
5248,300,4.0,0.6,1.0,0.0,1.0
5249,226,2.0,0.6,0.0,1.0,0.0
5250,300,4.0,0.6,0.0,-3.0,1.0
5251,127,10.0,0.0,-1.0,-2.0,0.0
5252,132,1.0,0.0,0.0,0.0,0.0
5255,154,10.0,0.6666666666666666,-1.0,-3.0,1.0
5256,300,6.0,0.6666666666666666,-2.0,-3.0,1.0
5257,276,4.0,0.6666666666666666,-1.0,-1.0,0.0
5262,13,4.0,1.0,2.0,2.0,1.0
5263,119,4.0,1.0,0.0,2.0,1.0
5264,271,11.0,0.5,-1.0,0.0,1.0
5265,300,7.0,0.5,0.0,0.0,1.0
5266,258,5.0,0.5,-6.0,-4.0,0.0
5267,205,9.0,0.5,-3.0,0.0,0.0
5268,123,11.0,1.0,-4.0,-9.0,1.0
5269,131,9.0,1.0,-6.0,-10.0,1.0
5270,300,7.0,0.5,-1.0,4.0,1.0
5271,74,4.0,0.5,-3.0,-1.0,0.0
5272,300,7.0,0.0,4.0,7.0,0.0
5273,290,17.0,0.5,-2.0,0.0,1.0
5274,300,3.0,0.5,-2.0,1.0,0.0
5275,175,7.0,0.0,0.0,-3.0,0.0
5279,263,10.0,0.6666666666666666,4.0,3.0,1.0
5280,300,6.0,0.6666666666666666,2.0,3.0,1.0
5281,165,5.0,0.6666666666666666,-3.0,-2.0,0.0
5282,19,5.0,0.6666666666666666,-2.0,3.0,1.0
5283,43,6.0,0.6666666666666666,-1.0,1.0,1.0
5284,300,2.0,0.6666666666666666,-3.0,-5.0,0.0
5285,207,6.0,0.5,-6.0,-9.0,1.0
5286,300,4.0,0.5,-5.0,-5.0,0.0
5287,300,14.0,0.5,-7.0,-7.0,1.0
5288,92,21.0,0.5,-4.0,-1.0,1.0
5289,271,7.0,0.5,-6.0,-5.0,0.0
5290,51,1.0,0.5,-7.0,-7.0,0.0
5295,26,7.0,0.6666666666666666,1.0,4.0,1.0
5296,25,17.0,0.6666666666666666,0.0,3.0,1.0
5297,32,4.0,0.6666666666666666,3.0,6.0,0.0
5298,300,4.0,1.0,6.0,1.0,1.0
5299,300,10.0,1.0,0.0,-2.0,1.0
5300,248,4.0,0.8,-2.0,0.0,1.0
5301,300,11.0,0.8,0.0,1.0,1.0
5302,231,3.0,0.8,0.0,-1.0,1.0
5303,217,8.0,0.8,-2.0,-1.0,0.0
5304,300,7.0,0.8,1.0,5.0,1.0
5305,300,17.0,0.6666666666666666,0.0,3.0,1.0
5306,296,11.0,0.6666666666666666,1.0,2.0,1.0
5307,184,3.0,0.6666666666666666,-1.0,-2.0,0.0
5308,300,6.0,0.5,0.0,-4.0,1.0
5309,65,14.0,0.5,7.0,2.0,1.0
5310,278,7.0,0.5,-5.0,-8.0,0.0
5311,264,5.0,0.5,-3.0,-7.0,0.0
5312,149,10.0,0.5,5.0,3.0,1.0
5313,300,4.0,0.5,2.0,1.0,0.0
5314,300,14.0,0.6666666666666666,-2.0,-4.0,1.0
5315,300,4.0,0.6666666666666666,2.0,-2.0,0.0
5316,281,11.0,0.6666666666666666,0.0,1.0,1.0
5317,300,10.0,1.0,0.0,-4.0,1.0
5321,300,8.0,0.3333333333333333,-5.0,-2.0,1.0
5322,300,2.0,0.3333333333333333,-4.0,-6.0,0.0
5323,133,4.0,0.3333333333333333,-4.0,-4.0,0.0
5324,300,10.0,1.0,-2.0,-3.0,1.0
5325,300,20.0,1.0,0.0,-3.0,1.0
5326,269,3.0,1.0,0.0,-1.0,1.0
5327,300,5.0,1.0,-3.0,-5.0,1.0
5328,300,21.0,1.0,-2.0,-2.0,1.0
5333,36,5.0,1.0,-3.0,-1.0,1.0
5334,300,13.0,1.0,-3.0,-4.0,1.0
5337,50,9.0,0.6666666666666666,2.0,0.0,1.0
5338,112,2.0,0.6666666666666666,4.0,10.0,1.0
5339,300,1.0,0.6666666666666666,2.0,3.0,0.0
5345,300,9.0,0.3333333333333333,1.0,0.0,0.0
5346,164,15.0,0.3333333333333333,2.0,0.0,1.0
5347,203,19.0,0.3333333333333333,3.0,4.0,0.0
5350,255,21.0,1.0,-3.0,-2.0,1.0
5351,115,11.0,0.5,-1.0,1.0,1.0
5352,300,5.0,0.5,-1.0,0.0,0.0
5354,213,5.0,0.5,-1.0,1.0,1.0
5356,64,5.0,1.0,-1.0,3.0,1.0
5359,218,4.0,0.6666666666666666,1.0,0.0,1.0
5360,104,4.0,0.6666666666666666,5.0,7.0,0.0
5361,208,6.0,0.6666666666666666,4.0,3.0,1.0
5364,300,5.0,0.3333333333333333,-3.0,-6.0,0.0
5365,300,10.0,0.3333333333333333,0.0,0.0,0.0
5366,293,12.0,0.3333333333333333,2.0,-1.0,1.0
5367,177,7.0,1.0,1.0,3.0,1.0
5368,300,5.0,1.0,6.0,7.0,1.0
5369,299,7.0,0.6666666666666666,-3.0,-2.0,1.0
5370,225,6.0,0.6666666666666666,-2.0,-4.0,1.0
5371,69,4.0,0.6666666666666666,1.0,6.0,0.0
5372,86,9.0,1.0,-1.0,3.0,1.0
5373,146,3.0,1.0,1.0,2.0,1.0
5374,144,5.0,1.0,5.0,8.0,1.0
5375,149,8.0,1.0,5.0,6.0,1.0
5376,300,9.0,1.0,3.0,2.0,1.0
5377,300,14.0,1.0,-1.0,-2.0,1.0
5378,300,10.0,1.0,0.0,1.0,1.0
5379,300,7.0,1.0,0.0,0.0,1.0
5382,280,3.0,0.6666666666666666,-2.0,-2.0,1.0
5383,188,4.0,0.6666666666666666,-3.0,-2.0,0.0
5384,64,4.0,0.6666666666666666,-3.0,-2.0,1.0
5385,269,7.0,1.0,2.0,5.0,1.0
5388,300,2.0,0.6666666666666666,-2.0,-2.0,1.0
5389,300,6.0,0.6666666666666666,-1.0,0.0,1.0
5390,29,11.0,0.6666666666666666,1.0,2.0,0.0
5391,158,7.0,0.6,-1.0,-1.0,1.0
5392,300,1.0,0.6,0.0,0.0,0.0
5393,300,17.0,0.6,0.0,1.0,1.0
5394,132,9.0,0.6,-1.0,-1.0,1.0
5395,88,8.0,0.6,-3.0,-2.0,0.0
5396,300,1.0,0.4,3.0,3.0,0.0
5397,300,7.0,0.4,0.0,3.0,1.0
5398,300,5.0,0.4,-1.0,0.0,0.0
5399,300,3.0,0.4,4.0,7.0,1.0
5400,300,4.0,0.4,0.0,3.0,0.0
5401,148,1.0,0.75,3.0,6.0,1.0
5402,231,4.0,0.75,2.0,4.0,1.0
5403,300,5.0,0.75,0.0,5.0,0.0
5404,151,27.0,0.75,-2.0,1.0,1.0
5405,250,5.0,1.0,2.0,-4.0,1.0
5406,69,6.0,1.0,-6.0,-10.0,1.0
5407,300,7.0,1.0,-5.0,-8.0,1.0
5413,80,3.0,1.0,0.0,2.0,1.0
5415,300,5.0,1.0,-1.0,-1.0,1.0
5416,300,12.0,1.0,3.0,3.0,1.0
5417,300,18.0,1.0,4.0,3.0,1.0
5418,300,9.0,1.0,0.0,-2.0,1.0
5419,300,17.0,0.0,-1.0,1.0,0.0
5423,300,2.0,1.0,0.0,3.0,1.0
5424,288,8.0,1.0,-3.0,1.0,1.0
5425,300,3.0,1.0,-1.0,0.0,1.0
5426,300,5.0,1.0,0.0,1.0,1.0
5429,148,8.0,0.3333333333333333,3.0,4.0,1.0
5430,300,4.0,0.3333333333333333,-1.0,-1.0,0.0
5431,155,2.0,0.3333333333333333,2.0,5.0,0.0
5433,300,10.0,1.0,2.0,2.0,1.0
5434,171,8.0,1.0,0.0,2.0,1.0
5435,300,16.0,1.0,1.0,1.0,1.0
5438,192,5.0,1.0,3.0,0.0,1.0
5439,300,7.0,0.6666666666666666,-2.0,-2.0,1.0
5440,300,13.0,0.6666666666666666,-1.0,-2.0,1.0
5441,141,1.0,0.6666666666666666,2.0,3.0,0.0
5442,201,4.0,1.0,1.0,7.0,1.0
5443,300,2.0,1.0,-2.0,3.0,1.0
5446,300,1.0,0.5,0.0,-3.0,0.0
5447,300,9.0,0.5,2.0,0.0,1.0
5448,162,13.0,0.5,-3.0,-5.0,1.0
5449,300,5.0,0.5,1.0,0.0,0.0
5454,114,7.0,0.0,-3.0,-2.0,0.0
5455,180,17.0,0.0,-2.0,0.0,0.0
5458,300,14.0,0.75,3.0,1.0,1.0
5459,300,17.0,0.75,1.0,2.0,1.0
5460,287,2.0,0.75,0.0,0.0,0.0
5461,300,10.0,0.75,4.0,2.0,1.0
5462,185,4.0,1.0,3.0,2.0,1.0
5463,100,13.0,1.0,0.0,2.0,1.0
5464,135,27.0,1.0,0.0,3.0,1.0
5467,140,9.0,0.5,-1.0,0.0,1.0
5468,40,1.0,0.5,-1.0,-4.0,0.0
5471,300,6.0,1.0,-2.0,3.0,1.0
5472,300,8.0,1.0,3.0,5.0,1.0
5473,300,8.0,1.0,-2.0,1.0,1.0
5474,245,11.0,1.0,0.0,2.0,1.0
5475,210,3.0,1.0,1.0,4.0,1.0
5479,128,7.0,1.0,-2.0,-2.0,1.0
5480,86,5.0,1.0,-3.0,-2.0,1.0
5482,55,5.0,0.5,-1.0,2.0,1.0
5483,70,3.0,0.5,-2.0,-1.0,0.0
5484,300,3.0,1.0,-2.0,-2.0,1.0
5485,300,6.0,0.0,-1.0,-2.0,0.0
