,time,fights_f1,win_proportion_f2,height_diff,reach_diff,kd,ctrl,sigster_throw,sigster_land,total_str_throw,td_land,leg_throw,weightclass_hw,weightclass_lhw,weightclass_mw,weightclass_wbw,method_sub,method_tko_doc,round_x_5,stance_x_Orthodox,stance_y_Orthodox,outcome
922,300,6.0,0.4545454545454545,-5.0,-4.0,-0.11782094594594594,68.38597972972973,-9.84839527027027,-16.581925675675677,-11.654983108108109,1.5929054054054053,-0.11021959459459474,0,0,0,0,0,0,0,1,1,1.0
923,158,13.0,0.4545454545454545,-3.0,1.0,-0.04942602040816327,47.65625,-9.74139030612245,-20.804209183673468,-11.995854591836736,0.9426020408163265,-0.16868622448979576,0,0,0,0,1,0,0,1,1,1.0
924,300,8.0,0.4545454545454545,-2.0,-3.0,-0.14484797297297297,11.088682432432435,-11.145692567567568,-19.06841216216216,-16.89822635135135,0.16047297297297303,-1.8129222972972974,0,0,0,0,0,0,0,1,1,1.0
925,300,5.0,0.4545454545454545,-4.0,-4.0,0.05034722222222221,6.517361111111114,-2.522569444444443,-3.6284722222222214,-7.352430555555557,-0.20138888888888884,1.7065972222222223,0,0,0,0,0,0,0,1,1,0.0
926,158,10.0,0.4545454545454545,-5.0,-5.0,0.02812500000000001,-8.866826923076925,-5.562740384615385,-5.167788461538464,-8.346875,-0.45865384615384613,3.438221153846154,0,0,0,0,1,0,0,1,1,0.0
927,221,4.0,0.4545454545454545,-2.0,-2.0,-0.171875,38.85625,-7.111458333333333,-7.039583333333333,-3.6135416666666664,1.1208333333333333,0.5510416666666669,0,0,0,0,1,0,0,1,1,0.0
928,137,3.0,0.4545454545454545,0.0,0.0,-0.08491847826086957,-0.6915760869565233,-9.66508152173913,-12.819293478260867,-14.416440217391305,0.1875,0.04959239130434767,0,0,0,0,0,0,0,1,1,0.0
929,300,1.0,0.4545454545454545,-2.0,0.0,-0.171875,-24.45486111111111,-15.133680555555555,-29.350694444444443,-18.32465277777778,-0.2569444444444444,-1.8489583333333335,0,0,0,0,0,0,0,0,1,0.0
931,272,21.0,1.0,1.0,4.0,-0.22701149425287356,30.71551724137931,10.24137931034483,20.26149425287356,9.772988505747126,1.1551724137931034,0.985632183908046,0,0,0,0,0,0,0,1,1,1.0
932,300,14.0,1.0,-4.0,-4.0,-0.17857142857142858,41.73809523809524,6.595238095238095,18.976190476190474,-2.2738095238095255,1.4761904761904763,0.1785714285714286,0,0,0,0,0,0,0,0,1,1.0
933,300,21.0,1.0,3.0,6.0,-0.0841543513957307,24.322660098522164,6.777093596059116,15.582922824302134,17.630131362889983,1.0480295566502464,0.23563218390804597,0,0,0,0,0,0,0,1,1,1.0
934,131,17.0,1.0,0.0,1.0,0.057036247334754805,17.476545842217483,6.043176972281451,8.541577825159916,10.636993603411515,0.3779317697228145,-0.03731343283582089,0,0,0,0,0,0,0,1,1,1.0
935,300,6.0,1.0,0.0,-1.0,0.03571428571428571,33.214285714285715,3.916666666666668,8.80952380952381,6.2738095238095255,0.48809523809523825,1.0714285714285716,0,0,0,0,0,0,0,1,1,1.0
936,300,4.0,1.0,0.0,0.0,-0.06714285714285714,118.41714285714286,3.135714285714286,5.071428571428573,32.307142857142864,1.512857142857143,0.24,0,0,0,0,0,0,0,1,1,1.0
937,248,21.0,0.2857142857142857,4.0,8.0,-0.10744627686156921,44.574212893553224,-0.7586206896551708,-3.0754622688655715,9.327336331834083,1.4812593703148424,-4.307846076961519,0,0,0,0,0,0,0,1,1,0.0
938,300,10.0,0.2857142857142857,3.0,3.0,-0.11002661934338953,18.139307897071873,-0.6734693877551017,-1.7604259094942378,1.5900621118012417,0.2546583850931677,-1.9618456078083408,0,0,1,0,0,0,0,1,1,0.0
939,187,10.0,0.2857142857142857,1.0,1.0,0.11346765641569459,-4.049840933191941,5.365853658536587,15.620360551431602,3.5726405090137874,0.3138918345705196,-2.287380699893956,0,0,0,0,0,0,0,1,1,0.0
940,300,8.0,0.2857142857142857,0.0,2.0,0.014726507713885006,26.46353436185133,1.870967741935484,0.05820476858345103,6.981767180925665,0.34221598877980364,-2.9144460028050494,0,0,0,0,0,0,0,1,1,0.0
941,137,6.0,0.2857142857142857,-4.0,0.0,-0.07638072855464159,57.851938895417156,-7.027027027027026,-18.438307873090483,2.574618096357227,1.5287896592244419,-2.63807285546416,0,0,0,0,0,0,0,1,1,0.0
942,300,5.0,0.2857142857142857,4.0,6.0,-0.08876811594202899,68.19202898550724,-7.666666666666666,-15.461956521739133,-3.278985507246375,1.2010869565217392,-4.710144927536232,0,0,1,0,0,0,0,1,1,1.0
943,227,3.0,0.2857142857142857,0.0,1.0,0.0778985507246377,11.067028985507244,-6.833333333333334,-9.1286231884058,-3.903985507246377,0.11775362318840582,-5.293478260869565,0,0,1,0,0,0,0,1,1,1.0
944,300,21.0,0.75,4.0,9.0,0.022988505747126436,24.548850574712645,5.074712643678163,6.928160919540229,14.189655172413792,0.23850574712643668,-0.3477011494252875,0,0,0,0,0,0,0,1,1,1.0
945,300,8.0,0.75,0.0,3.0,0.125,6.927083333333336,-3.229166666666666,-7.802083333333332,-2.895833333333334,-0.04166666666666674,-1.0520833333333335,0,0,0,0,0,0,0,1,1,0.0
946,300,5.0,0.75,2.0,4.0,0.0,30.98333333333334,0.9666666666666668,-0.9499999999999993,1.700000000000001,1.9833333333333332,3.85,0,0,0,0,0,0,0,1,1,1.0
947,300,3.0,0.75,0.0,4.0,0.2,23.483333333333334,4.033333333333333,7.716666666666665,8.966666666666667,-0.21666666666666679,0.016666666666666607,0,0,0,0,0,0,0,1,1,1.0
948,82,21.0,0.5,5.0,9.0,0.022988505747126436,-44.21630094043888,8.24137931034483,16.829676071055378,12.022988505747126,-0.6175548589341695,-0.9007314524555903,0,0,0,0,1,0,0,1,1,1.0
949,172,5.0,0.5,-1.0,2.0,0.09090909090909091,-74.9090909090909,0.545454545454545,0.09090909090908994,-6.272727272727273,-1.0000000000000002,-1.1818181818181817,0,0,0,0,1,0,0,1,1,0.0
950,300,21.0,0.5,0.0,5.0,-0.063968015992004,4.661169415292356,2.7631184407796123,-7.6841579210394855,9.457771114442778,0.08995502248875553,0.25737131434282867,0,0,0,0,0,0,0,1,1,0.0
951,42,17.0,0.5,-3.0,0.0,0.07722258273848151,-2.1849448410123244,2.0292018170019475,-14.725502920181704,2.4646333549643096,-0.5801427644386763,-0.015574302401038187,0,0,0,0,1,0,0,1,1,0.0
952,300,14.0,0.5,-2.0,-1.0,-0.02244039270687237,-12.675315568022434,2.715287517531559,-5.373071528751758,0.5799438990182324,-0.5974754558204769,2.6185133239831697,0,0,1,0,0,0,0,1,1,1.0
953,300,10.0,0.5,-6.0,-5.0,0.11304347826086958,-26.827424749163878,3.5371237458193985,-1.9571906354515107,2.6347826086956516,-1.211371237458194,4.475585284280937,0,0,0,0,0,0,0,1,1,1.0
954,300,7.0,0.5,-7.0,-4.0,-0.005875440658049347,72.34430082256169,-1.5323149236192712,-14.506462984723857,6.434782608695652,0.4618096357226793,0.6298472385428906,0,0,0,0,0,0,0,1,1,1.0
955,72,2.0,0.5,-2.0,-1.0,-0.08695652173913043,-16.971014492753618,-0.9782608695652169,-16.695652173913047,3.2681159420289845,-1.3985507246376812,0.18840579710144945,0,0,0,0,1,0,0,1,1,0.0
958,177,5.0,1.0,1.0,-1.0,0.09523809523809523,11.904761904761905,-0.8571428571428577,-10.219047619047622,-2.133333333333333,0.09523809523809534,-0.8476190476190477,0,0,0,0,1,0,0,0,0,1.0
959,299,4.0,1.0,2.0,-1.0,0.2857142857142857,-18.357142857142858,19.07142857142857,19.971428571428568,15.342857142857145,-0.7142857142857143,5.7,0,0,0,0,0,0,0,1,0,1.0
960,300,5.0,1.0,4.0,2.0,0.09523809523809523,33.01587301587301,-0.8571428571428577,-1.2857142857142883,0.3333333333333357,0.7619047619047621,-0.15873015873015883,0,0,0,0,0,0,0,0,1,1.0
961,300,4.0,1.0,1.0,1.0,0.125,26.61111111111111,-2.46875,1.8333333333333321,0.38541666666666785,0.7604166666666667,-0.45486111111111116,0,0,0,0,0,0,0,0,1,1.0
962,69,5.0,0.6666666666666666,2.0,1.0,0.09523809523809523,-25.295238095238098,-3.3238095238095244,-12.485714285714288,-9.266666666666666,-0.838095238095238,-2.1142857142857148,0,0,0,0,1,0,0,0,1,1.0
963,261,4.0,0.6666666666666666,0.0,3.0,0.16129032258064516,-36.587096774193554,7.178494623655913,14.230107526881717,3.3892473118279582,-0.9978494623655915,2.578494623655914,0,0,0,0,1,0,0,1,1,1.0
964,151,3.0,0.6666666666666666,1.0,4.0,0.0,13.709090909090904,-8.193939393939395,-21.593939393939394,2.33939393939394,-0.20606060606060606,-1.2484848484848488,0,0,0,0,0,0,0,1,1,0.0
965,300,4.0,0.6666666666666666,-3.0,1.0,0.05789473684210525,-22.068421052631578,-1.9684210526315802,-5.584210526315786,-4.133333333333333,-0.26666666666666666,-0.6578947368421053,0,0,1,0,0,0,0,1,1,1.0
966,252,3.0,0.6666666666666666,1.0,-2.0,-0.023076923076923078,-12.46923076923077,-7.3692307692307715,-11.899999999999999,-9.671794871794873,0.1948717948717949,-1.1153846153846154,0,0,1,0,0,0,0,1,1,0.0
968,16,4.0,0.6666666666666666,2.0,6.0,0.1857142857142857,-4.699999999999999,-13.02857142857143,-32.471428571428575,-15.56190476190476,-0.26666666666666666,-0.5,0,0,1,0,0,0,0,1,1,1.0
969,300,4.0,0.6666666666666666,-5.0,2.0,-0.0411764705882353,40.77058823529411,-15.95294117647059,-31.841176470588234,-14.427450980392155,1.027450980392157,-1.6764705882352942,0,0,1,0,0,0,0,1,1,0.0
971,300,4.0,1.0,-2.0,2.0,0.15789473684210525,-87.52226720647774,13.016194331983806,29.469635627530366,11.076923076923077,-3.8461538461538463,0.1497975708502024,0,0,1,0,0,0,0,1,1,1.0
972,198,3.0,0.2,-1.0,-3.0,-0.23076923076923078,-29.000000000000004,-3.6153846153846168,3.2307692307692335,-3.153846153846157,-0.8461538461538461,0.5384615384615384,0,0,1,0,0,0,0,1,1,0.0
973,87,4.0,0.2,0.0,5.0,-0.02197802197802201,-21.230769230769234,-9.274725274725276,-17.34065934065934,-9.043956043956044,-1.3076923076923077,1.1538461538461537,0,0,1,0,0,0,0,1,1,0.0
975,300,3.0,0.2,0.0,-4.0,-0.3076923076923077,-19.8974358974359,5.570512820512821,13.06410256410257,9.134615384615383,-1.0576923076923077,11.987179487179487,0,0,1,0,0,0,0,1,1,1.0
976,300,1.0,0.2,-2.0,-1.0,-0.3076923076923077,22.678321678321673,-2.6643356643356633,-3.2237762237762198,6.74825174825175,0.32867132867132876,0.5174825174825174,0,0,1,0,0,0,0,1,1,0.0
977,162,3.0,0.4444444444444444,2.0,-2.0,0.007957559681697618,-28.76923076923077,7.713527851458885,18.344827586206897,4.116710875331563,-0.6763925729442971,-1.580901856763926,0,0,1,0,1,0,0,1,1,1.0
978,184,10.0,0.4444444444444444,3.0,2.0,0.060066740823136816,-20.838709677419356,11.998887652947719,26.409343715239153,9.719688542825363,-0.6540600667408232,1.5828698553948835,0,1,0,0,0,0,0,1,1,1.0
979,300,9.0,0.4444444444444444,1.0,1.0,0.10176619007569387,27.048780487804876,3.3608074011774605,5.808242220353236,3.0941968040370043,0.8864592094196804,-2.0142977291841886,0,1,0,0,0,0,0,0,1,1.0
980,300,10.0,0.4444444444444444,3.0,7.0,0.031034482758620696,-9.100000000000001,5.222758620689653,7.944827586206898,13.695172413793102,-0.5779310344827586,1.8344827586206893,0,0,1,0,0,0,0,1,1,1.0
981,107,4.0,0.4444444444444444,1.0,-1.0,-0.06896551724137931,1.0,0.6494252873563209,1.678160919540229,1.071839080459771,0.5287356321839081,-2.4655172413793105,0,0,1,0,0,0,0,1,1,0.0
982,221,4.0,0.4444444444444444,-2.0,1.0,-0.06896551724137931,17.46153846153846,3.175066312997348,9.729442970822284,4.116710875331563,0.16976127320954904,-1.8885941644562336,0,0,1,0,1,0,0,1,1,0.0
983,300,2.0,0.4444444444444444,-6.0,-4.0,-0.06896551724137931,38.42857142857143,8.125615763546797,18.916256157635466,8.369458128078819,1.433497536945813,-1.394088669950739,0,0,1,0,0,0,0,1,1,0.0
984,300,2.0,0.4444444444444444,3.0,5.0,-0.06896551724137931,36.0,-0.10057471264367912,3.511494252873561,3.655172413793103,0.028735632183908066,1.5344827586206895,0,0,1,0,0,0,0,1,1,0.0
985,137,2.0,0.4444444444444444,-2.0,-1.0,-0.06896551724137931,42.16666666666667,-3.350574712643679,-11.655172413793103,-1.0114942528735646,0.028735632183908066,-2.298850574712644,0,0,1,0,0,0,0,1,1,0.0
990,300,14.0,0.625,-1.0,-5.0,0.14561403508771928,-0.7245614035087726,-3.1610526315789453,-5.249122807017542,-13.899649122807016,0.1768421052631578,-0.7824561403508774,0,0,1,0,0,0,0,1,1,1.0
991,218,7.0,0.625,-1.0,-6.0,0.0111111111111111,49.39629629629629,-1.8511111111111092,-6.488888888888891,-9.373333333333331,0.14370370370370367,-2.4296296296296296,0,0,1,0,1,0,0,1,1,1.0
992,88,16.0,0.625,-1.0,-6.0,0.071875,3.4437500000000014,3.8381250000000016,8.306249999999999,-2.493124999999999,0.25249999999999995,-2.284375,0,0,0,0,1,0,0,1,1,0.0
993,159,10.0,0.625,-2.0,-6.0,-0.07500000000000001,78.275,-10.739999999999998,-18.075000000000003,-14.54,1.315,-4.25,0,0,0,0,1,0,0,0,1,0.0
994,300,8.0,0.625,-3.0,-6.0,0.06666666666666665,-15.033333333333331,1.2933333333333366,5.93333333333333,-9.306666666666665,-0.36000000000000004,-2.8,0,0,0,0,0,0,0,1,1,1.0
995,300,5.0,0.625,-3.0,-7.0,-0.0803921568627451,30.35490196078431,3.9266666666666694,12.047058823529412,-1.9811764705882347,0.6556862745098038,-2.2901960784313724,0,0,1,0,0,0,1,0,1,1.0
996,300,12.0,0.625,-2.0,-4.0,0.039534883720930225,63.1,-3.670232558139533,-5.251162790697677,-4.970232558139536,2.091162790697674,-2.66046511627907,0,0,1,0,0,0,1,0,1,1.0
997,300,4.0,0.5,4.0,5.0,0.2857142857142857,-53.7,-0.12857142857142811,-11.571428571428573,-9.628571428571426,-2.3,-2.3,0,0,1,0,0,0,0,1,1,0.0
998,300,5.0,0.5,-1.0,1.0,0.2692307692307692,-52.50769230769231,0.6076923076923073,10.153846153846153,-9.007692307692306,-1.146153846153846,-2.2230769230769227,0,0,1,0,0,1,0,0,1,1.0
999,288,4.0,0.5,2.0,6.0,0.2857142857142857,-43.90909090909091,-6.610389610389612,-14.11688311688312,-15.792207792207794,-1.6363636363636365,0.6363636363636365,0,0,1,0,0,0,0,1,1,1.0
1000,288,7.0,0.5,-2.0,-2.0,0.35714285714285715,-48.76623376623377,-4.038961038961041,-3.1883116883116926,-12.720779220779225,-1.2077922077922079,-0.7922077922077921,0,0,1,0,0,0,0,0,1,1.0
1001,192,4.0,0.5,1.0,3.0,0.18181818181818182,-24.36363636363636,-9.000000000000002,-18.636363636363637,2.3636363636363598,-0.6363636363636365,-0.5454545454545453,0,0,1,0,0,0,0,1,1,0.0
1003,274,4.0,0.5,-3.0,1.0,0.0,-5.447552447552447,-5.48951048951049,-2.16083916083916,-9.902097902097907,-0.32867132867132876,-0.28671328671328666,0,0,1,0,0,0,0,1,1,0.0
1004,195,1.0,0.5,2.0,5.0,0.0,-63.72727272727273,-16.72727272727273,-25.90909090909091,-20.181818181818187,-1.6363636363636365,-0.8181818181818181,0,0,1,0,0,0,0,1,1,0.0
1005,221,4.0,0.25,-4.0,4.0,-0.09502262443438915,19.08597285067873,6.41628959276018,15.981900452488688,5.3212669683257925,0.06334841628959276,0.13122171945701355,0,0,1,0,1,0,0,1,1,0.0
1006,88,5.0,0.25,0.0,1.0,-0.15384615384615385,43.769230769230774,7.384615384615384,12.76923076923077,4.538461538461538,2.6153846153846154,1.0,0,0,1,0,1,0,0,1,1,1.0
1008,255,2.0,0.25,-3.0,1.0,-0.15384615384615385,120.40109890109889,11.697802197802197,19.565934065934066,23.25824175824176,3.769230769230769,-0.4065934065934066,0,0,1,0,0,0,0,1,1,0.0
1009,300,4.0,1.0,-5.0,3.0,0.058823529411764705,20.345588235294116,0.6470588235294112,2.6838235294117645,2.4558823529411775,0.2941176470588236,-0.30147058823529416,0,0,1,0,0,0,0,1,1,1.0
1010,300,9.0,1.0,0.0,2.0,0.17073170731707318,22.923780487804876,4.878048780487806,10.08841463414634,6.189024390243901,1.024390243902439,-0.1737804878048781,0,0,1,0,0,0,0,0,1,1.0
1011,300,6.0,1.0,0.0,1.0,0.10714285714285714,39.80357142857143,7.892857142857142,20.160714285714285,14.107142857142858,1.1428571428571428,0.6964285714285714,0,0,1,0,0,0,0,1,1,1.0
1012,42,4.0,1.0,-7.0,-3.0,0.058823529411764705,65.28877005347593,7.192513368983957,12.422459893048128,5.524064171122996,1.2941176470588236,0.27807486631016043,0,1,0,0,0,0,0,1,1,1.0
1013,300,7.0,1.0,-3.0,-4.0,0.07692307692307693,89.27972027972028,8.263403263403262,8.927738927738929,21.22843822843823,2.128205128205128,1.9160839160839163,0,1,0,0,0,0,0,1,1,1.0
1014,300,2.0,1.0,0.0,0.0,0.0,76.81818181818181,7.962121212121212,17.530303030303028,9.818181818181818,1.1666666666666667,3.9545454545454546,0,0,1,0,0,0,0,1,1,1.0
1016,75,5.0,0.75,4.0,0.0,0.30113636363636365,-13.5,5.892045454545453,5.357954545454547,1.8181818181818166,-0.07386363636363635,1.0511363636363633,0,1,0,0,0,0,0,1,1,1.0
1017,300,2.0,0.75,1.0,-1.0,-0.0625,7.277777777777779,-4.895833333333332,-2.4097222222222214,-4.444444444444443,0.22916666666666663,1.4652777777777777,0,0,1,0,0,0,0,1,1,1.0
1018,300,2.0,0.75,4.0,5.0,0.23161764705882354,-0.5588235294117645,-5.5036764705882355,-10.1875,-4.2941176470588225,-0.3786764705882353,-0.3125,0,1,0,0,0,0,0,0,1,0.0
1020,245,10.0,0.75,4.0,6.0,-0.05384615384615385,27.207692307692305,11.509230769230768,16.523076923076925,24.655384615384612,0.56,2.8769230769230765,0,0,1,0,1,0,0,1,0,1.0
1021,17,1.0,0.75,-1.0,-1.0,-0.15384615384615385,-4.5256410256410255,-3.8974358974358974,-10.076923076923077,-5.051282051282051,0.0,-1.0897435897435899,0,0,1,0,0,0,0,1,0,0.0
1022,300,3.0,0.75,1.0,-2.0,0.012820512820512803,-5.747863247863248,5.213675213675214,27.534188034188038,5.8931623931623935,0.0,-0.2564102564102564,0,0,1,0,0,0,0,1,0,1.0
1023,300,8.0,0.0,1.0,-2.0,0.08571428571428572,-80.27380952380952,-6.4107142857142865,-7.165476190476191,-24.323809523809523,-2.788095238095238,-0.6178571428571429,0,0,0,0,0,0,0,0,1,0.0
1024,300,8.0,0.0,0.0,-1.0,0.11904761904761904,-86.05952380952381,-4.6011904761904745,-7.18452380952381,-20.71428571428571,-2.2261904761904763,0.14880952380952372,0,0,0,0,0,0,0,1,1,0.0
1025,300,6.0,0.0,0.0,-2.0,0.0,-28.183333333333337,-2.5583333333333336,1.3583333333333343,-9.799999999999997,-0.34999999999999964,1.6916666666666669,0,0,0,0,0,0,0,1,1,0.0
1026,300,8.0,0.5,-2.0,-2.0,0.05238095238095238,-52.32380952380952,10.014285714285712,25.642857142857146,9.842857142857142,-2.0047619047619047,1.0238095238095237,0,0,0,0,0,0,0,0,0,1.0
1027,300,3.0,0.5,0.0,-1.0,0.09166666666666667,-42.050000000000004,8.383333333333333,28.85,12.791666666666668,-1.3,2.2666666666666666,0,0,0,0,0,0,0,1,0,0.0
1028,300,19.0,0.5,1.0,3.0,0.17719298245614035,-73.42719298245615,13.063157894736843,28.79736842105263,11.30263157894737,-2.343859649122807,4.385087719298245,0,0,0,0,0,0,0,1,0,1.0
1029,272,7.0,0.5,1.0,3.0,0.16021505376344086,-60.531182795698925,27.848387096774193,51.1,32.53225806451613,-2.343010752688172,5.476344086021506,0,0,0,0,0,0,0,1,0,1.0
1030,267,5.0,0.5,-2.0,-1.0,0.07777777777777778,6.700000000000003,12.07777777777778,17.43333333333333,16.11111111111111,-0.022222222222222143,2.8777777777777778,0,0,0,0,1,0,0,1,0,1.0
1031,57,2.0,0.5,-3.0,0.0,0.07777777777777778,-44.355555555555554,3.7444444444444445,7.988888888888889,2.0555555555555554,1.6999999999999997,-0.23333333333333334,0,0,0,0,1,0,0,1,0,0.0
1032,300,1.0,0.5,-3.0,-6.0,0.09166666666666667,-35.34166666666667,3.925,12.225,17.375,-0.8833333333333333,2.0166666666666666,0,0,0,0,0,0,0,1,0,0.0
1033,8,5.0,0.5,-2.0,-3.0,0.029166666666666667,49.09583333333333,4.4875,9.7875,19.3125,-1.0083333333333333,1.0791666666666666,0,0,0,0,0,0,0,1,0,0.0
1034,300,8.0,0.25,-1.0,-1.0,-0.06428571428571428,-14.257142857142853,-9.335714285714287,-12.507142857142853,-13.407142857142858,0.17857142857142855,-4.442857142857143,0,0,0,0,0,0,0,0,1,1.0
1035,300,8.0,0.25,2.0,3.0,-0.03,-7.640000000000001,-7.59,-4.609999999999999,-10.45,0.9299999999999999,-3.3600000000000003,0,0,0,0,0,0,0,1,1,0.0
1036,254,12.0,0.25,-1.0,0.0,-0.012068965517241376,-39.84827586206897,-4.01551724137931,-0.7396551724137908,-7.543103448275861,-0.3120689655172414,-1.4586206896551728,0,0,0,0,0,0,0,0,1,0.0
1037,134,1.0,0.25,-1.0,1.0,-0.15,-35.65,-15.55,-29.049999999999997,-13.5,-0.2,-2.7,0,0,0,0,0,0,0,1,1,0.0
1038,300,8.0,0.5,-2.0,-2.0,0.08571428571428572,-50.12987012987012,8.35064935064935,17.633766233766234,1.524675324675325,-0.6441558441558441,-1.5610389610389612,0,0,0,0,0,0,0,0,1,1.0
1039,300,3.0,0.5,0.0,-1.0,0.125,-39.8560606060606,6.719696969696971,20.84090909090909,4.473484848484851,0.06060606060606055,-0.31818181818181834,0,0,0,0,0,0,0,1,1,0.0
1040,300,4.0,0.5,-2.0,-2.0,0.125,-40.022727272727266,4.011363636363637,6.674242424242422,-1.4015151515151505,0.10227272727272729,-2.026515151515152,0,0,0,0,0,0,0,1,1,1.0
1041,121,1.0,0.5,2.0,2.0,0.2,-85.07272727272726,-2.3636363636363633,-7.90909090909091,-11.618181818181817,-1.2727272727272727,-2.618181818181818,0,0,0,0,1,0,0,1,1,0.0
1042,161,8.0,1.0,0.0,1.0,0.08571428571428572,-78.07936507936509,10.158730158730158,25.20952380952381,-2.9904761904761905,-1.4825396825396826,0.7015873015873015,0,0,0,0,1,0,0,0,1,1.0
1043,86,9.0,1.0,-2.0,-2.0,0.05405405405405406,-24.68168168168168,5.444444444444445,9.990990990990989,-4.603603603603602,1.2672672672672673,1.3633633633633633,0,0,0,0,1,0,0,1,1,1.0
1044,300,8.0,0.6,-1.0,-1.0,0.08571428571428572,-43.3015873015873,8.99206349206349,22.209523809523812,1.731746031746031,-1.0380952380952382,-1.0761904761904764,0,0,0,0,0,0,0,0,1,1.0
1045,300,3.0,0.6,-4.0,-1.0,0.0,-17.006944444444443,1.8402777777777777,7.229166666666668,-6.861111111111111,0.6458333333333333,-1.0208333333333335,0,0,0,0,0,0,0,1,1,0.0
1046,300,4.0,0.6,-1.0,-4.0,0.04,-21.88444444444444,3.477777777777777,14.10666666666667,-1.89111111111111,-0.7466666666666667,-1.1333333333333335,0,0,0,0,0,0,0,1,1,1.0
1047,115,9.0,0.6,-3.0,-5.0,0.2857142857142857,-16.801587301587297,6.884920634920635,10.73809523809524,-0.8611111111111107,0.33333333333333326,0.9166666666666665,0,0,0,0,0,0,0,1,1,1.0
1048,169,2.0,0.6,-1.0,-3.0,0.16666666666666666,-45.94444444444444,4.444444444444444,6.166666666666668,2.8888888888888893,-1.1666666666666667,-1.1666666666666667,0,0,0,0,1,0,0,1,1,0.0
1049,300,8.0,0.3,-4.0,-4.0,-0.09147869674185463,15.31766917293233,-1.239348370927317,-3.1735588972431046,2.1497493734335826,0.9010025062656641,-2.594611528822055,0,0,0,0,0,0,0,1,1,1.0
1050,300,4.0,0.3,-2.0,-4.0,-0.06052631578947368,35.36052631578947,6.286842105263158,9.352631578947367,11.94736842105263,0.16052631578947368,1.0815789473684214,0,0,0,0,0,0,1,1,1,0.0
1051,76,7.0,0.3,0.0,0.0,-0.016977928692699484,12.896010186757213,14.78522920203735,22.30263157894737,21.229626485568758,0.0008488964346349825,1.0912563667232602,0,0,0,0,0,0,0,1,1,0.0
1052,300,3.0,0.3,-1.0,-5.0,-0.15789473684210525,133.6184210526316,-0.21052631578947256,-3.69736842105263,8.592105263157894,3.052631578947368,-3.6710526315789473,0,0,0,0,0,0,0,1,1,1.0
