,outcome,time,L_f1,W_f1,L_f2,W_f2,fights_f2,height_y,kd,ctrl,sigster_throw,sigster_land,td_land,head_throw,body_throw,leg_throw,clinch_throw,weightclass_hw,weightclass_lhw,weightclass_lw,weightclass_mw,weightclass_wbw,weightclass_ww,method_dec_spl,method_dec_una,method_ko_tko,stance_x_Orthodox,stance_x_Southpaw,stance_x_Switch
58,0.0,267,4.0,3.0,1.0,2.0,3.0,70.0,-0.0040485829959514,79.52226720647774,-2.708502024291498,-14.931174089068826,1.4615384615384615,-1.566801619433198,-1.4534412955465585,0.31174089068825905,0.7044534412955468,0,0,0,1,0,0,0,0,1,1,0,0
59,1.0,300,4.0,4.0,1.0,2.0,3.0,70.0,-0.15789473684210525,44.496626180836714,-4.118758434547907,-3.3414304993252415,1.641025641025641,-4.695006747638326,-2.91497975708502,3.4912280701754383,-0.7314439946018891,0,0,0,1,0,0,0,1,0,1,0,0
60,0.0,118,1.0,6.0,1.0,2.0,3.0,70.0,-0.04678362573099415,78.66471734892787,-9.742690058479532,-23.2046783625731,0.7037037037037037,-6.623781676413255,-3.647173489278752,0.5282651072124755,-1.489278752436647,0,0,0,1,0,0,0,0,1,1,0,0
61,1.0,265,4.0,3.0,2.0,0.0,2.0,66.0,0.15384615384615385,2.72527472527473,2.280219780219781,-9.186813186813183,-1.1098901098901102,-0.24725274725274815,1.9450549450549453,0.5824175824175823,-0.3406593406593408,0,0,0,1,0,0,0,0,1,1,0,0
62,1.0,133,2.0,3.0,2.0,0.0,2.0,66.0,0.07692307692307693,-32.1978021978022,-8.386446886446885,-18.956043956043953,-1.1355311355311357,-6.042124542124544,-2.029304029304029,-0.315018315018315,-1.981684981684982,0,0,0,1,0,0,0,0,0,0,1,0
63,1.0,300,2.0,5.0,7.0,4.0,11.0,68.0,-0.16534914361001318,9.73451910408432,0.9308300395256914,-5.071805006587617,0.04743083003952564,1.6113306982872206,-2.0428194993412383,1.36231884057971,-1.6198945981554678,0,0,1,0,0,0,0,1,0,1,0,0
64,1.0,97,0.0,7.0,7.0,4.0,11.0,68.0,-0.10474308300395258,90.24967061923584,-7.766139657444006,-27.34453227931489,0.47167325428194995,-4.782608695652174,-1.1337285902503291,-1.849802371541502,-0.16534914361001318,0,0,1,0,0,0,0,0,0,0,1,0
66,1.0,281,3.0,8.0,7.0,4.0,11.0,68.0,-0.046716003700277536,68.18455134135061,-1.5101757631822395,-10.96993524514339,0.5735430157261794,-1.7187789084181304,-0.06151711378353353,0.27012025901942627,0.42136910268270134,0,0,1,0,0,0,0,0,0,0,1,0
67,0.0,184,4.0,1.0,7.0,4.0,11.0,68.0,-0.15120772946859903,30.651690821256032,-5.911594202898552,-16.920289855072465,1.000966183574879,-6.027053140096618,-1.8690821256038648,1.9845410628019322,0.5821256038647342,0,0,1,0,0,0,0,0,1,1,0,0
68,1.0,177,3.0,5.0,7.0,4.0,11.0,68.0,-0.1331521739130435,44.33016304347826,-6.634510869565219,-22.555706521739133,1.0815217391304348,-4.032608695652174,-1.453804347826087,-1.1480978260869565,-0.41440217391304346,0,0,1,0,0,0,0,0,0,0,1,0
69,0.0,300,3.0,5.0,7.0,4.0,11.0,68.0,-0.0813664596273292,49.67391304347826,2.6788819875776397,-1.4155279503105618,0.013664596273291973,3.3031055900621116,-0.548447204968944,-0.0757763975155279,1.0900621118012421,0,0,1,0,0,0,0,1,0,1,0,0
70,1.0,54,3.0,3.0,7.0,4.0,11.0,68.0,-0.03940217391304349,25.580163043478258,-4.384510869565219,-14.274456521739133,-0.04347826086956519,-3.563858695652174,-1.766304347826087,0.9456521739130435,0.7105978260869565,0,0,1,0,0,0,0,0,0,1,0,0
71,0.0,112,4.0,0.0,7.0,4.0,11.0,68.0,-0.08454106280193238,30.34057971014493,-4.478260869565219,-9.031400966183575,1.067632850241546,-1.6159420289855078,-1.1690821256038646,-1.6932367149758454,-0.4178743961352658,0,0,1,0,0,0,0,0,0,1,0,0
72,1.0,300,2.0,4.0,7.0,4.0,11.0,68.0,-0.10041407867494825,-17.849896480331267,-4.835403726708076,-7.110766045548658,-0.1863354037267081,-2.8302277432712213,-1.6532091097308488,-0.3519668737060042,-1.7670807453416149,0,0,1,0,0,0,0,1,0,0,1,0
73,1.0,300,1.0,1.0,7.0,4.0,11.0,68.0,-0.06521739130434784,-19.021739130434785,1.8478260869565197,16.543478260869563,-0.9130434782608695,3.217391304347826,-0.543478260869565,-0.8260869565217392,-0.06521739130434767,0,0,0,0,0,1,0,1,0,1,0,0
74,0.0,245,2.0,5.0,2.0,6.0,8.0,68.0,-0.053030303030303025,27.768939393939394,-2.549242424242422,-2.0265151515151487,0.8825757575757575,3.7272727272727284,-6.109848484848484,-0.16666666666666696,-1.5075757575757578,0,0,1,0,0,0,0,0,1,1,0,0
75,0.0,140,3.0,3.0,2.0,6.0,8.0,68.0,-0.024509803921568624,13.825980392156861,-0.28186274509803866,-2.0710784313725483,1.2622549019607845,4.03921568627451,-3.2524509803921564,-1.0686274509803924,-1.1421568627450982,0,0,1,0,0,0,0,0,1,1,0,0
76,0.0,300,5.0,4.0,2.0,6.0,8.0,68.0,-0.013157894736842105,23.041666666666668,7.80482456140351,14.107456140350877,0.6864035087719298,7.4561403508771935,-0.7302631578947363,1.0789473684210527,0.8289473684210527,0,0,1,0,0,0,0,1,0,1,0,0
77,0.0,300,4.0,5.0,2.0,6.0,8.0,68.0,-0.03205128205128205,70.86217948717949,-9.58653846153846,-12.157051282051281,2.125,-4.23076923076923,-4.522435897435898,-0.8333333333333335,-0.903846153846154,0,0,1,0,0,0,0,1,0,1,0,0
78,1.0,300,0.0,3.0,2.0,6.0,8.0,68.0,0.13095238095238093,-10.113095238095239,9.291666666666668,9.49404761904762,-0.0654761904761905,9.690476190476192,-5.06547619047619,4.666666666666666,1.5238095238095237,0,0,1,0,0,0,0,0,0,1,0,0
79,0.0,18,6.0,7.0,2.0,6.0,8.0,68.0,-0.027777777777777776,56.578703703703695,-4.958333333333332,-6.541666666666664,1.5601851851851853,-0.06481481481481488,-3.9953703703703702,-0.8981481481481484,0.824074074074074,0,0,1,0,0,0,0,0,1,0,1,0
80,0.0,300,2.0,1.0,2.0,6.0,8.0,68.0,0.07666666666666667,1.7883333333333304,-4.218333333333334,-0.5016666666666652,0.7916666666666666,0.9333333333333336,-2.4383333333333335,-2.7133333333333334,2.6366666666666663,0,0,1,0,0,0,0,1,0,0,1,0
81,1.0,86,0.0,1.0,2.0,6.0,8.0,68.0,0.1388888888888889,45.04166666666666,-11.013888888888888,-23.763888888888886,1.5694444444444444,-3.666666666666666,-5.402777777777778,-1.9444444444444446,0.583333333333333,0,0,1,0,0,0,0,0,1,1,0,0
82,1.0,44,2.0,5.0,4.0,3.0,7.0,69.0,-0.06060606060606061,26.424242424242426,4.136363636363637,8.833333333333332,0.6818181818181817,2.212121212121213,-0.3787878787878787,2.3030303030303028,-1.0151515151515151,0,0,1,0,0,0,0,0,0,1,0,0
83,0.0,300,2.0,4.0,4.0,3.0,7.0,69.0,0.004329004329004321,-1.1601731601731622,-1.629870129870131,6.794372294372291,0.448051948051948,-2.229437229437229,0.010822510822511067,0.5887445887445888,-1.1623376623376622,0,0,1,0,0,0,1,0,0,0,1,0
84,0.0,300,1.0,2.0,4.0,3.0,7.0,69.0,0.219435736677116,1.053291536050157,4.227272727272727,20.456112852664578,-0.2021943573667712,1.1285266457680247,2.358934169278997,0.7398119122257054,0.029780564263322873,0,0,1,0,0,0,0,1,0,1,0,0
85,1.0,300,4.0,5.0,4.0,3.0,7.0,69.0,-0.03962703962703963,69.51748251748252,-2.900932400932401,-1.2972027972028002,1.9242424242424243,-5.7459207459207455,1.2086247086247086,1.6363636363636365,-0.4114219114219113,0,0,1,0,0,0,0,1,0,1,0,0
86,0.0,7,1.0,1.0,4.0,3.0,7.0,69.0,-0.09090909090909091,95.53030303030303,-6.1893939393939394,-4.431818181818183,1.3409090909090908,-3.0984848484848477,-1.8939393939393938,-1.1969696969696968,-0.5909090909090908,0,0,1,0,0,0,0,0,1,1,0,0
87,1.0,300,0.0,4.0,4.0,3.0,7.0,69.0,-0.05090909090909091,80.36363636363636,-6.412727272727274,-10.161818181818184,2.3509090909090906,-6.101818181818182,-0.10727272727272696,-0.20363636363636362,-0.6309090909090909,0,0,1,0,0,0,0,1,0,0,1,0
88,1.0,224,1.0,7.0,4.0,3.0,7.0,69.0,0.11961722488038276,0.25837320574162703,-2.509569377990431,0.6339712918660254,0.16985645933014354,-3.5502392344497604,-0.1746411483253585,1.2153110047846891,-0.9066985645933013,0,0,1,0,0,0,0,0,1,1,0,0
89,1.0,300,2.0,5.0,2.0,3.0,5.0,68.0,-0.10013175230566534,23.79973649538867,3.387351778656127,0.6455862977602109,-0.691699604743083,-0.1712779973649532,0.2832674571805005,3.2753623188405796,-0.4677206851119894,0,0,0,0,0,0,1,0,0,1,0,0
90,0.0,300,4.0,6.0,2.0,3.0,5.0,68.0,0.0,12.0,-1.2608695652173925,-1.1304347826086953,-0.3913043478260869,-4.478260869565217,1.173913043478261,2.0434782608695654,0.08695652173913038,0,0,0,0,0,0,0,1,0,1,0,0
91,0.0,300,3.0,5.0,2.0,3.0,5.0,68.0,0.06311360448807854,-4.9705469845722305,1.897615708274893,5.969144460028048,-1.3632538569424963,-4.532959326788218,2.5638148667601683,3.866760168302945,0.02103786816269282,0,0,0,0,0,0,0,1,0,1,0,0
92,0.0,201,2.0,0.0,2.0,3.0,5.0,68.0,-0.06793478260869565,-3.1358695652173907,4.478260869565217,12.505434782608695,-1.4076086956521738,-1.8777173913043477,5.559782608695652,0.7961956521739131,0.7065217391304348,0,0,0,0,0,0,0,0,1,1,0,0
93,1.0,300,1.0,5.0,2.0,3.0,5.0,68.0,-0.09472049689440994,4.953416149068325,10.692546583850932,12.66614906832298,-1.7111801242236024,-1.4937888198757765,6.113354037267081,6.0729813664596275,3.0279503105590058,0,0,0,0,0,0,1,0,0,1,0,0
94,1.0,274,2.0,5.0,2.0,1.0,3.0,73.0,-0.14616755793226383,-11.939393939393938,7.026737967914439,10.57397504456328,0.5026737967914437,7.629233511586453,-1.8573975044563282,1.2549019607843137,-2.0124777183600715,0,0,1,0,0,0,0,0,0,1,0,0
95,1.0,90,3.0,15.0,2.0,1.0,3.0,73.0,-0.10294117647058824,-1.676470588235297,2.9558823529411757,3.8529411764705905,0.1470588235294118,3.2941176470588234,0.367647058823529,-0.7058823529411764,-0.11764705882352944,0,0,1,0,0,0,0,0,1,0,1,0
96,0.0,167,1.0,0.0,2.0,1.0,3.0,73.0,-0.03361344537815128,-52.142857142857146,1.4033613445378155,-1.5126050420168085,-0.5882352941176471,-0.47899159663865554,-0.5630252100840338,2.445378151260504,-2.4453781512605044,0,0,1,0,0,0,0,0,1,1,0,0
97,1.0,300,2.0,5.0,3.0,3.0,6.0,71.0,-0.10127591706539074,37.69218500797449,-4.906698564593299,-20.669059011164272,0.6435406698564592,-5.158692185007975,-1.3620414673046255,1.614035087719298,0.2599681020733653,0,0,0,0,0,0,0,1,0,1,0,0
98,0.0,300,3.0,5.0,3.0,3.0,6.0,71.0,-0.01157894736842105,34.391578947368416,-6.355789473684208,-13.74421052631579,0.9326315789473683,-5.95263157894737,-0.6905263157894739,0.2873684210526313,0.5442105263157895,0,0,0,0,0,0,0,1,0,1,0,0
99,0.0,246,3.0,8.0,3.0,3.0,6.0,71.0,-0.07894736842105263,53.973684210526315,-8.026315789473683,-28.31578947368421,1.3421052631578947,-10.789473684210527,0.07894736842105221,2.684210526315789,2.5789473684210527,0,0,0,0,0,0,0,0,1,1,0,0
100,0.0,169,5.0,4.0,3.0,3.0,6.0,71.0,0.07772337821297431,40.375764993880054,-9.466952264381883,-25.102815177478575,0.4596083231334149,-10.064259485924113,-0.7105263157894739,1.3078335373317014,1.1260709914320683,0,0,0,0,0,0,0,0,1,1,0,0
101,1.0,300,0.0,10.0,3.0,3.0,6.0,71.0,-0.04269005847953215,7.353801169590643,10.873099415204681,12.99356725146199,-0.2807017543859649,4.969590643274852,4.822807017543859,1.0807017543859647,2.3953216374269006,0,0,0,0,0,0,0,1,0,1,0,0
102,1.0,300,0.0,4.0,3.0,3.0,6.0,71.0,-0.13157894736842105,85.19407894736842,-0.06578947368420884,-11.184210526315788,2.5526315789473686,-2.80263157894737,-0.0855263157894739,2.8223684210526314,0.6217105263157895,0,0,0,0,0,0,0,1,0,1,0,0
103,0.0,58,2.0,5.0,1.0,4.0,5.0,67.0,-0.09090909090909091,11.575757575757578,2.7272727272727266,1.2727272727272734,0.5757575757575757,0.30303030303030276,0.21212121212121193,2.212121212121212,-0.3939393939393939,0,0,0,0,0,0,0,0,1,1,0,0
104,0.0,198,4.0,8.0,1.0,4.0,5.0,67.0,-0.09090909090909091,28.555555555555557,2.010101010101007,6.717171717171716,1.8282828282828283,-1.0202020202020208,1.8383838383838385,1.191919191919192,0.33333333333333326,0,0,0,0,0,0,0,0,1,1,0,0
105,0.0,149,5.0,9.0,1.0,4.0,5.0,67.0,-0.0021645021645021745,66.65800865800865,4.532467532467532,6.5432900432900425,2.5086580086580086,0.7900432900432897,1.3874458874458873,2.3549783549783547,2.816017316017316,0,0,0,0,0,0,0,0,1,1,0,0
106,1.0,300,1.0,3.0,1.0,4.0,5.0,67.0,0.04007820136852394,-14.065493646138808,3.0439882697947205,11.59628543499511,0.7106549364613881,0.45747800586510223,1.912023460410557,0.6744868035190614,0.5141739980449658,0,0,0,0,0,0,0,1,0,0,0,1
107,0.0,7,3.0,1.0,1.0,4.0,5.0,67.0,0.04545454545454544,-15.540404040404042,0.15151515151514872,0.09090909090909349,-0.3484848484848485,-1.3686868686868703,1.919191919191919,-0.398989898989899,-0.24747474747474751,0,0,0,0,0,0,0,0,1,1,0,0
108,1.0,300,0.0,7.0,1.0,3.0,4.0,67.0,-0.020202020202020193,21.686868686868692,-7.417508417508417,-19.424242424242422,-1.3367003367003365,-4.333333333333334,-1.353535353535353,-1.7306397306397305,0.6599326599326598,0,0,1,0,0,0,0,1,0,0,1,0
109,0.0,64,3.0,8.0,1.0,3.0,4.0,67.0,0.037825059101654845,-0.37825059101653835,-1.1615445232466506,-3.0496453900709213,-1.234830575256107,-1.2695035460992905,-0.2813238770685573,0.3892828999211977,1.2466509062253743,0,0,1,0,0,0,0,0,1,0,1,0
110,0.0,300,3.0,5.0,1.0,3.0,4.0,67.0,-0.048611111111111105,-24.232638888888886,-6.28587962962963,-14.635416666666664,-0.7268518518518516,-3.583333333333334,-1.6736111111111107,-1.0289351851851851,0.41087962962962954,0,0,1,0,0,0,0,1,0,0,1,0
111,0.0,300,1.0,3.0,1.0,3.0,4.0,67.0,-0.1111111111111111,-61.359477124183,-5.688453159041394,-5.019607843137251,-1.3812636165577339,-2.6862745098039227,-2.287581699346405,-0.7145969498910674,-0.1938997821350763,0,0,1,0,0,0,0,1,0,1,0,0
112,1.0,158,0.0,7.0,4.0,3.0,7.0,69.0,0.09090909090909091,79.0942760942761,-0.1212121212121211,-9.313131313131315,0.32996632996633,0.18518518518518512,1.016835016835017,-1.323232323232323,1.3265993265993266,0,0,1,0,0,0,0,0,0,0,1,0
114,1.0,300,3.0,8.0,4.0,3.0,7.0,69.0,0.14893617021276595,57.029156816390866,6.134751773049645,7.061465721040186,0.43183609141055945,3.2490149724192285,2.0890464933018125,0.7966903073286051,1.913317572892041,0,0,1,0,0,0,0,1,0,0,1,0
115,0.0,25,9.0,8.0,4.0,3.0,7.0,69.0,0.15492957746478872,-29.749087115284297,9.117370892018778,23.134585289514867,-0.8189880020865936,3.818988002086593,4.1043296817944706,1.1940532081377153,0.7047470005216483,0,0,1,0,0,0,0,0,0,0,1,0
116,0.0,300,5.0,4.0,4.0,3.0,7.0,69.0,0.07017543859649122,-6.148148148148145,18.929824561403507,29.093567251461984,-0.29044834307992196,10.307992202729045,5.487329434697856,3.1345029239766085,2.2085769980506824,0,0,1,0,0,0,0,1,0,1,0,0
117,1.0,284,0.0,2.0,4.0,3.0,7.0,69.0,0.36363636363636365,58.063973063973066,11.212121212121213,14.444444444444443,2.087542087542088,5.367003367003367,4.35016835016835,1.4949494949494953,1.0235690235690236,0,0,1,0,0,0,0,0,1,0,1,0
118,1.0,300,1.0,3.0,4.0,3.0,7.0,69.0,0.047619047619047616,7.804232804232804,6.476190476190476,12.730158730158728,0.005291005291005346,2.3280423280423275,3.544973544973545,0.6031746031746033,0.15343915343915338,0,0,1,0,0,0,0,1,0,1,0,0
119,1.0,145,0.0,7.0,6.0,6.0,12.0,72.0,-0.09659090909090909,76.95075757575758,-11.99621212121212,-28.215909090909093,0.8484848484848485,-6.875,-0.9090909090909087,-4.212121212121213,0.09280303030303028,0,0,1,0,0,0,0,0,0,0,1,0
120,1.0,153,1.0,7.0,6.0,6.0,12.0,72.0,-0.10178571428571428,-13.482142857142854,-6.494047619047619,-6.915476190476191,-0.03809523809523807,-2.4178571428571427,-0.6666666666666665,-3.40952380952381,-1.1660714285714286,0,0,0,0,0,0,0,0,1,0,1,0
121,0.0,180,9.0,18.0,6.0,6.0,12.0,72.0,-0.125,7.15625,-9.364583333333332,-15.072916666666668,0.36458333333333337,-6.322916666666667,-1.0625,-1.979166666666667,0.04166666666666674,0,0,1,0,0,0,0,0,1,0,1,0
122,1.0,139,8.0,11.0,6.0,6.0,12.0,72.0,0.023026315789473673,-34.58552631578947,-3.4451754385964897,-3.7609649122807056,-0.3771929824561403,-5.6381578947368425,2.241228070175439,-0.0482456140350882,-1.1085526315789473,0,0,1,0,0,0,0,0,1,1,0,0
123,0.0,300,2.0,3.0,6.0,6.0,12.0,72.0,0.11249999999999999,-17.225,0.24166666666666714,1.0916666666666615,-0.2666666666666666,1.1750000000000007,2.433333333333333,-3.366666666666667,0.3624999999999998,0,0,1,0,0,0,1,0,0,0,1,0
124,0.0,300,4.0,4.0,6.0,6.0,12.0,72.0,-0.020833333333333343,-34.26785714285714,-3.779761904761905,-0.005952380952386704,0.3571428571428571,-1.470238095238095,-0.21428571428571397,-2.0952380952380953,-1.1994047619047619,0,0,1,0,0,0,0,1,0,1,0,0
125,1.0,300,3.0,18.0,6.0,6.0,12.0,72.0,0.0009057971014492794,9.27355072463768,1.7047101449275388,1.6431159420289845,0.4347826086956522,5.240942028985508,-1.4202898550724634,-2.1159420289855078,1.6856884057971016,0,0,1,0,0,0,0,1,0,0,1,0
126,0.0,300,3.0,2.0,6.0,6.0,12.0,72.0,-0.11773255813953488,-14.950581395348834,-4.464147286821703,-5.690891472868216,-0.3410852713178294,-3.43313953488372,-0.20155038759689914,-0.8294573643410854,0.620639534883721,0,0,1,0,0,0,1,0,0,1,0,0
127,1.0,300,0.0,6.0,6.0,6.0,12.0,72.0,-0.1125,-28.75,-0.7333333333333307,1.0166666666666657,0.13333333333333341,-2.125,0.4333333333333331,0.958333333333333,-0.6125,0,0,0,0,0,0,0,1,0,1,0,0
128,0.0,153,2.0,5.0,6.0,6.0,12.0,72.0,-0.03935185185185186,-33.95833333333333,-4.726851851851851,-1.56944444444445,-0.4444444444444444,-3.208333333333334,0.6296296296296302,-2.1481481481481484,-0.7893518518518519,0,0,1,0,0,0,0,0,1,1,0,0
129,0.0,253,3.0,3.0,6.0,6.0,12.0,72.0,-0.1875,52.46590909090909,-10.753787878787877,-19.185606060606062,0.8333333333333334,-6.965909090909091,0.06060606060606055,-3.8484848484848486,-0.9375,0,0,0,0,0,0,0,0,1,1,0,0
130,1.0,300,1.0,2.0,6.0,6.0,12.0,72.0,-0.08223684210526316,-9.414473684210527,-4.7872807017543835,-6.405701754385966,0.912280701754386,-0.8223684210526319,-1.350877192982456,-2.6140350877192984,0.7467105263157894,0,0,0,0,0,0,0,1,0,1,0,0
131,1.0,300,0.0,7.0,2.0,1.0,3.0,66.0,0.09090909090909091,83.0463458110517,-1.7290552584670227,-14.40463458110517,0.044563279857397387,-1.6470588235294112,0.934046345811052,-1.0160427807486632,0.8538324420677361,0,0,1,0,0,0,0,1,0,0,1,0
132,0.0,50,2.0,2.0,2.0,1.0,3.0,66.0,0.0,-26.0,14.588235294117649,14.823529411764703,-1.3529411764705883,5.0588235294117645,5.764705882352941,3.764705882352941,5.470588235294118,0,0,1,0,0,0,0,0,0,1,0,0
133,1.0,300,1.0,7.0,2.0,1.0,3.0,66.0,0.02702702702702703,3.903020667726551,-0.5087440381558039,-4.809220985691574,-0.4976152623211447,0.10969793322734489,0.14944356120826718,-0.767885532591415,-0.8521462639109698,0,0,0,0,0,1,0,1,0,1,0,0
134,1.0,57,0.0,7.0,4.0,4.0,8.0,70.0,0.06105834464043419,34.769787426503854,1.24197195838987,-10.951605608322026,-0.828132066938037,0.02985074626865636,1.3993668023518773,-0.18724559023066484,0.5526910900045228,0,0,1,0,0,0,0,0,1,0,1,0
135,0.0,300,4.0,0.0,4.0,4.0,8.0,70.0,0.08126036484245439,-25.139303482587053,4.529850746268657,7.361525704809289,-0.23217247097844096,3.1965174129353224,1.3640132669983418,-0.030679933665008208,0.30016583747927017,0,0,1,0,0,0,1,0,0,1,0,0
136,1.0,300,9.0,18.0,4.0,4.0,8.0,70.0,0.03264925373134328,-35.024720149253724,3.8736007462686572,2.1913868159203993,-1.3120335820895521,0.5819340796019894,1.245957711442786,2.0457089552238807,0.5015547263681592,0,0,1,0,0,0,0,1,0,0,1,0
137,1.0,157,5.0,10.0,4.0,4.0,8.0,70.0,0.021873391662377766,-84.58183221821925,13.822954194544518,21.581832218219247,-1.9984559958826555,6.753988677303139,3.0900669068450846,3.9788986103962944,-0.9431291816778179,0,0,1,0,0,0,0,0,0,1,0,0
138,1.0,300,0.0,2.0,4.0,4.0,8.0,70.0,0.022780832678711702,-74.54281225451689,9.135113904163394,11.069128043990574,-1.2906520031421838,5.240377062058131,1.9049489395129615,1.989787902592302,0.1539670070699135,0,0,1,0,0,0,0,1,0,0,1,0
139,0.0,300,2.0,4.0,4.0,4.0,8.0,70.0,-0.029850746268656716,-6.459816303099885,6.1836969001148105,14.844431687715272,0.11825487944890956,3.5298507462686564,1.449483352468427,1.204362801377727,0.5608495981630308,0,0,1,0,0,0,1,0,0,0,1,0
140,0.0,300,1.0,1.0,4.0,4.0,8.0,70.0,0.07729211087420042,31.801172707889137,1.886993603411515,-3.2297441364605532,-0.7718550106609807,1.6012793176972275,0.2846481876332623,0.0010660980810235365,-0.2633262260127933,0,0,1,0,0,0,1,0,0,1,0,0
141,0.0,253,1.0,0.0,4.0,4.0,8.0,70.0,-0.029850746268656716,10.30514096185739,0.8817025981205084,-10.15699281370923,0.02708678828081812,-2.488667772249862,-0.09894969596462122,3.4693200663349915,0.6705362078496409,0,0,1,0,0,0,0,0,1,0,1,0
145,1.0,300,3.0,5.0,3.0,2.0,5.0,72.0,0.029090909090909084,-7.1490909090909085,-8.767272727272726,-4.060000000000002,0.789090909090909,-2.3545454545454554,-3.7072727272727275,-2.705454545454546,-1.912727272727273,0,0,0,0,0,0,1,0,0,1,0,0
146,1.0,300,4.0,6.0,3.0,2.0,5.0,72.0,0.03952569169960474,-15.648221343873516,-11.966403162055336,-12.76086956521739,0.800395256916996,-5.867588932806324,-3.4881422924901186,-2.6106719367588935,-1.6422924901185774,0,0,0,0,0,0,0,1,0,1,0,0
147,0.0,300,1.0,0.0,3.0,2.0,5.0,72.0,-0.09090909090909091,64.23376623376623,-14.798701298701298,-29.357142857142858,2.1233766233766236,-5.383116883116884,-5.512987012987013,-3.902597402597403,-1.4870129870129871,0,0,0,0,0,0,0,1,0,0,0,1
148,1.0,300,3.0,8.0,3.0,2.0,5.0,72.0,-0.038277511961722493,12.43301435406699,-10.437799043062201,-18.63157894736842,1.1985645933014353,-7.1913875598086126,-2.9377990430622014,-0.30861244019138834,0.12200956937799035,0,0,0,0,0,0,0,1,0,1,0,0
150,1.0,85,0.0,4.0,3.0,0.0,3.0,70.0,0.3,44.599999999999994,-9.7,-22.2,0.30000000000000004,-3.1999999999999993,-5.9,-0.6,-0.5999999999999996,0,0,1,0,0,0,0,0,1,0,0,1
151,1.0,300,0.0,2.0,3.0,0.0,3.0,70.0,0.0,37.57777777777778,0.68888888888889,-1.2222222222222214,2.6666666666666665,-1.2666666666666657,-1.0,2.9555555555555553,-2.022222222222222,0,0,1,0,0,0,0,1,0,0,1,0
153,0.0,200,3.0,3.0,2.0,5.0,7.0,71.0,0.0285204991087344,-13.942959001782533,2.2673796791443834,-0.04456327985739961,0.3796791443850269,0.31194295900178126,2.857397504456328,-0.9019607843137254,0.3654188948306595,0,0,1,0,0,0,0,0,0,1,0,0
154,0.0,300,5.0,4.0,2.0,5.0,7.0,71.0,0.17899929527836506,2.683579985905567,-4.560253699788584,-4.4337561663143035,-0.18393234672304437,-4.905567300916138,0.6515151515151516,-0.30620155038759655,0.8661028893587032,0,0,0,0,0,0,1,0,0,1,0,0
155,1.0,44,2.0,4.0,2.0,5.0,7.0,71.0,0.05541125541125541,-10.832034632034635,-2.3662337662337656,-2.8151515151515127,-0.7623376623376623,-2.2082251082251094,1.5086580086580088,-1.6666666666666665,0.12424242424242415,0,0,0,0,0,0,0,0,1,1,0,0
156,0.0,255,6.0,13.0,2.0,5.0,7.0,71.0,0.11723795330352707,-25.273720814704422,4.812220566318928,6.566815697963236,-0.6810730253353203,0.5732737208147043,3.003974167908594,1.234972677595629,1.8340784898161946,0,0,0,0,0,0,0,0,0,1,0,0
157,1.0,179,1.0,3.0,2.0,5.0,7.0,71.0,0.13098729227761485,-25.641251221896386,0.31671554252199385,10.323558162267837,0.13489736070381242,0.15444770283479947,1.699902248289345,-1.5376344086021505,0.9081133919843597,0,0,0,0,0,0,0,0,0,0,0,1
158,0.0,210,2.0,0.0,2.0,5.0,7.0,71.0,-0.030303030303030304,62.93939393939394,-10.623376623376624,-24.372294372294373,0.7662337662337664,-10.67965367965368,0.58008658008658,-0.5238095238095237,0.1385281385281385,0,0,0,0,0,0,0,0,0,1,0,0
160,1.0,300,3.0,7.0,5.0,3.0,8.0,69.0,0.051470588235294115,-10.023529411764706,4.061764705882352,7.455882352941174,-0.16029411764705892,2.641176470588235,-0.24852941176470544,1.6691176470588236,0.7544117647058823,0,0,0,0,0,1,0,1,0,1,0,0
161,0.0,300,9.0,7.0,5.0,3.0,8.0,69.0,0.017379679144385027,-38.05080213903743,2.040552584670232,9.11497326203208,-0.09893048128342252,-0.1497326203208562,0.6840463458110522,1.5062388591800355,0.13547237076648821,0,0,1,0,0,0,0,1,0,1,0,0
162,1.0,300,4.0,6.0,5.0,3.0,8.0,69.0,-0.043678665496049165,35.48244073748902,-5.868086040386304,-4.6000877963125575,1.6079894644424932,-2.088674275680421,-2.715320456540825,-1.064091308165057,-0.9929762949956102,0,0,1,0,0,0,0,1,0,0,1,0
163,1.0,300,6.0,4.0,5.0,3.0,8.0,69.0,-0.04852941176470588,54.851470588235294,-6.838235294117647,-13.269117647058827,1.1397058823529411,-3.1088235294117643,-2.5735294117647056,-1.1558823529411764,-1.4455882352941178,0,0,1,0,0,0,0,1,0,0,1,0
164,0.0,163,2.0,5.0,5.0,3.0,8.0,69.0,0.07647058823529411,-20.3735294117647,5.661764705882353,15.105882352941173,-0.18529411764705883,2.891176470588235,0.37647058823529456,2.394117647058823,-1.0705882352941178,0,0,1,0,0,0,0,0,1,1,0,0
165,1.0,300,2.0,5.0,5.0,3.0,8.0,69.0,0.07461873638344226,-40.65686274509804,2.643246187363834,11.09477124183006,-0.5130718954248367,1.6078431372549016,0.2227668845315911,0.8126361655773422,-1.3224400871459696,0,0,1,0,0,0,0,1,0,1,0,0
