,outcome,time,fights_f1,fights_f2,win_proportion_f1,win_proportion_f2,height_x,reach_x,height_y,reach_y,weightclass_flw,weightclass_ftw,weightclass_hw,weightclass_lhw,weightclass_lw,weightclass_mw,weightclass_wbw,weightclass_wflw,weightclass_wsw,weightclass_ww,round_2,round_3,round_4,round_5,stance_x_Orthodox,stance_x_Southpaw,stance_x_Switch,stance_y_Orthodox,stance_y_Southpaw,stance_y_Switch
1777,1.0,67,7.0,6.0,0.42857142857142855,0.3333333333333333,75.0,77.0,77.0,79.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1778,1.0,150,8.0,6.0,0.25,0.3333333333333333,76.0,77.0,77.0,79.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1779,0.0,300,17.0,6.0,0.5294117647058824,0.3333333333333333,73.0,76.0,77.0,79.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1780,0.0,133,3.0,6.0,0.3333333333333333,0.3333333333333333,72.0,74.0,77.0,79.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1781,0.0,214,2.0,6.0,0.5,0.3333333333333333,73.0,76.0,77.0,79.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1782,0.0,161,5.0,6.0,0.6,0.3333333333333333,78.0,81.0,77.0,79.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1783,0.0,300,6.0,4.0,0.3333333333333333,0.25,75.0,76.0,74.0,75.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1784,1.0,300,7.0,4.0,0.0,0.25,75.0,75.0,74.0,75.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1785,0.0,42,8.0,4.0,0.5,0.25,73.0,79.0,74.0,75.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1786,0.0,300,16.0,4.0,0.4375,0.25,75.0,80.0,74.0,75.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1787,1.0,300,9.0,7.0,0.4444444444444444,0.5714285714285714,70.0,73.0,69.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1788,0.0,300,3.0,7.0,0.3333333333333333,0.5714285714285714,70.0,75.0,69.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1789,1.0,44,7.0,7.0,0.2857142857142857,0.5714285714285714,71.0,72.0,69.0,70.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1790,0.0,300,6.0,7.0,0.3333333333333333,0.5714285714285714,66.0,66.0,69.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1791,1.0,300,4.0,7.0,0.0,0.5714285714285714,71.0,74.0,69.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1792,0.0,7,2.0,7.0,0.5,0.5714285714285714,69.0,71.0,69.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1793,1.0,224,8.0,7.0,0.125,0.5714285714285714,69.0,73.0,69.0,70.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1794,1.0,300,5.0,6.0,0.0,1.0,66.0,69.0,69.0,69.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1795,1.0,300,3.0,6.0,0.3333333333333333,1.0,69.0,72.0,69.0,69.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1796,1.0,300,6.0,6.0,0.16666666666666666,1.0,70.0,70.0,69.0,69.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1797,1.0,119,7.0,6.0,0.14285714285714285,1.0,71.0,75.0,69.0,69.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1798,1.0,300,6.0,6.0,0.0,1.0,71.0,71.0,69.0,69.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1799,1.0,300,7.0,6.0,0.2857142857142857,1.0,66.0,70.0,69.0,69.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1800,0.0,251,4.0,4.0,0.25,0.5,68.0,69.0,71.0,71.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1801,1.0,300,10.0,4.0,0.0,0.5,71.0,69.0,71.0,71.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1802,0.0,299,4.0,4.0,0.25,0.5,67.0,72.0,71.0,71.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1803,1.0,300,12.0,4.0,0.3333333333333333,0.5,66.0,68.0,71.0,71.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1804,1.0,300,8.0,3.0,0.25,0.6666666666666666,65.0,67.0,66.0,65.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1805,1.0,300,6.0,3.0,0.5,0.6666666666666666,68.0,68.0,66.0,65.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
1806,0.0,113,6.0,3.0,0.6666666666666666,0.6666666666666666,66.0,68.0,66.0,65.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1807,1.0,208,6.0,2.0,0.16666666666666666,0.5,66.0,69.0,68.0,71.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1808,0.0,300,2.0,2.0,1.0,0.5,68.0,69.0,68.0,71.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1809,1.0,110,3.0,1.0,0.0,1.0,72.0,73.0,69.0,73.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1810,1.0,300,4.0,1.0,0.0,1.0,70.0,75.0,75.0,71.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1811,0.0,300,8.0,5.0,0.375,0.2,67.0,68.0,68.0,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1812,0.0,47,4.0,5.0,0.25,0.2,66.0,64.0,68.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1813,1.0,300,7.0,5.0,0.2857142857142857,0.2,67.0,67.0,68.0,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1814,0.0,148,10.0,5.0,0.4,0.2,69.0,72.0,68.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1815,0.0,300,4.0,5.0,0.75,0.2,67.0,66.0,68.0,70.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1816,1.0,300,6.0,1.0,0.3333333333333333,1.0,68.0,68.0,69.0,71.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1817,1.0,300,4.0,8.0,0.25,0.75,68.0,67.0,67.0,67.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1818,1.0,300,3.0,8.0,0.0,0.75,63.0,62.0,67.0,67.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1819,1.0,300,7.0,8.0,0.42857142857142855,0.75,64.0,65.0,67.0,67.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1820,0.0,300,2.0,8.0,0.5,0.75,63.0,63.0,67.0,67.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1821,1.0,300,11.0,8.0,0.36363636363636365,0.75,64.0,63.0,67.0,67.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1822,0.0,274,11.0,8.0,0.5454545454545454,0.75,64.0,63.0,67.0,67.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1823,1.0,300,2.0,8.0,0.5,0.75,62.0,62.0,67.0,67.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1824,1.0,300,11.0,8.0,0.45454545454545453,0.75,66.0,65.0,67.0,67.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1825,1.0,139,7.0,6.0,0.2857142857142857,0.6666666666666666,77.0,83.0,73.0,74.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1826,1.0,25,6.0,6.0,0.5,0.6666666666666666,73.0,76.0,73.0,74.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1827,0.0,241,3.0,6.0,0.3333333333333333,0.6666666666666666,72.0,75.0,73.0,74.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1828,1.0,201,13.0,6.0,0.15384615384615385,0.6666666666666666,74.0,76.0,73.0,74.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1829,1.0,285,9.0,6.0,0.3333333333333333,0.6666666666666666,73.0,78.0,73.0,74.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1830,0.0,221,3.0,6.0,1.0,0.6666666666666666,72.0,74.0,73.0,74.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1831,1.0,92,27.0,12.0,0.3333333333333333,0.5833333333333334,68.0,71.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
1832,1.0,300,11.0,12.0,0.36363636363636365,0.5833333333333334,70.0,72.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1833,1.0,40,5.0,12.0,0.2,0.5833333333333334,69.0,74.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1834,1.0,300,15.0,12.0,0.3333333333333333,0.5833333333333334,71.0,76.0,73.0,73.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1835,0.0,300,8.0,12.0,0.5,0.5833333333333334,70.0,70.0,73.0,73.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1837,1.0,300,9.0,12.0,0.4444444444444444,0.5833333333333334,71.0,74.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1838,0.0,122,6.0,12.0,0.3333333333333333,0.5833333333333334,69.0,71.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
1839,1.0,155,11.0,12.0,0.36363636363636365,0.5833333333333334,70.0,72.0,73.0,73.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1840,1.0,300,10.0,12.0,0.4,0.5833333333333334,72.0,76.0,73.0,73.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1841,0.0,142,7.0,12.0,0.2857142857142857,0.5833333333333334,66.0,70.0,73.0,73.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1842,0.0,300,1.0,12.0,1.0,0.5833333333333334,70.0,73.0,73.0,73.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1843,1.0,184,5.0,3.0,0.6,1.0,76.0,79.0,75.0,79.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1844,1.0,300,2.0,3.0,0.0,1.0,72.0,75.0,75.0,79.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1845,1.0,95,4.0,3.0,0.0,1.0,77.0,78.0,75.0,79.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1848,1.0,300,4.0,1.0,0.25,1.0,70.0,75.0,72.0,73.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1849,0.0,300,3.0,4.0,0.6666666666666666,0.5,68.0,69.0,66.0,67.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1850,1.0,204,8.0,4.0,0.375,0.5,67.0,68.0,66.0,67.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1851,0.0,300,3.0,4.0,1.0,0.5,65.0,69.0,66.0,67.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1853,0.0,300,6.0,4.0,0.3333333333333333,0.0,71.0,72.0,66.0,70.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1854,0.0,273,11.0,4.0,0.2727272727272727,0.0,68.0,71.0,66.0,70.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1855,0.0,300,7.0,4.0,0.5714285714285714,0.0,68.0,73.0,66.0,70.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1856,0.0,300,3.0,4.0,0.6666666666666666,0.0,71.0,73.0,66.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1857,1.0,300,4.0,2.0,0.25,0.5,70.0,74.0,71.0,72.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1858,0.0,300,2.0,2.0,0.5,0.5,70.0,70.0,71.0,72.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1859,1.0,229,4.0,4.0,0.0,0.5,67.0,70.0,69.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1860,0.0,255,2.0,4.0,0.5,0.5,69.0,73.0,69.0,70.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1861,0.0,300,1.0,4.0,1.0,0.5,66.0,68.0,69.0,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1862,1.0,300,2.0,4.0,0.5,0.5,67.0,69.0,69.0,70.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1863,0.0,94,17.0,2.0,0.5294117647058824,0.0,71.0,75.0,69.0,74.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1864,0.0,30,11.0,2.0,0.45454545454545453,0.0,71.0,72.0,69.0,74.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1865,1.0,72,10.0,3.0,0.4,0.6666666666666666,69.0,72.0,68.0,67.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1866,1.0,300,8.0,3.0,0.375,0.6666666666666666,69.0,68.0,68.0,67.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1867,0.0,300,3.0,3.0,0.3333333333333333,0.6666666666666666,69.0,72.0,68.0,67.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1868,1.0,300,1.0,3.0,0.0,0.6666666666666666,65.0,69.0,65.0,67.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1869,0.0,300,4.0,3.0,0.5,0.6666666666666666,67.0,68.0,65.0,67.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1870,1.0,60,4.0,3.0,0.5,0.6666666666666666,63.0,63.0,65.0,67.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1871,1.0,265,7.0,2.0,0.5714285714285714,1.0,72.0,77.0,66.0,70.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1872,1.0,133,5.0,2.0,0.4,1.0,73.0,77.0,66.0,70.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1873,1.0,148,2.0,3.0,0.0,0.3333333333333333,64.0,63.0,66.0,65.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
1874,0.0,300,11.0,3.0,0.36363636363636365,0.3333333333333333,64.0,63.0,66.0,65.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1875,0.0,300,4.0,3.0,0.25,0.3333333333333333,65.0,65.0,66.0,65.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1876,1.0,152,5.0,5.0,0.0,0.4,71.0,73.0,70.0,76.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1877,1.0,300,10.0,5.0,0.4,0.4,73.0,74.0,70.0,76.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1878,0.0,300,1.0,5.0,1.0,0.4,72.0,75.0,70.0,76.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1879,0.0,300,2.0,5.0,0.5,0.4,72.0,77.0,70.0,76.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1880,0.0,300,11.0,5.0,0.6363636363636364,0.4,74.0,75.0,70.0,76.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1881,1.0,132,8.0,8.0,0.125,0.375,79.0,80.0,74.0,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1882,1.0,300,9.0,8.0,0.2222222222222222,0.375,76.0,80.0,74.0,78.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1883,0.0,227,9.0,8.0,0.3333333333333333,0.375,76.0,77.0,74.0,78.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1884,1.0,20,8.0,8.0,0.125,0.375,76.0,83.0,74.0,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1885,0.0,296,14.0,8.0,0.5,0.375,76.0,80.0,74.0,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1886,0.0,29,20.0,8.0,0.55,0.375,75.0,77.0,74.0,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1887,0.0,9,1.0,8.0,1.0,0.375,75.0,76.0,74.0,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1888,0.0,54,2.0,8.0,1.0,0.375,75.0,74.0,74.0,78.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1889,1.0,295,3.0,5.0,0.0,0.6,65.0,67.0,68.0,67.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1890,1.0,300,9.0,5.0,0.2222222222222222,0.6,65.0,63.0,68.0,67.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1891,0.0,300,1.0,5.0,1.0,0.6,65.0,67.0,68.0,67.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1892,1.0,288,6.0,5.0,0.6666666666666666,0.6,64.0,64.0,68.0,67.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1894,1.0,61,4.0,4.0,0.5,0.75,67.0,73.0,65.0,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1895,0.0,300,3.0,4.0,0.3333333333333333,0.75,65.0,68.0,65.0,65.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1896,1.0,300,4.0,4.0,0.25,0.75,68.0,72.0,65.0,65.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1897,1.0,32,4.0,4.0,0.5,0.75,67.0,68.0,65.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1899,0.0,241,7.0,5.0,0.42857142857142855,0.4,64.0,65.0,63.0,64.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1900,1.0,118,14.0,5.0,0.42857142857142855,0.4,61.0,62.0,63.0,64.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1901,1.0,183,11.0,5.0,0.36363636363636365,0.4,64.0,63.0,63.0,64.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1902,0.0,300,5.0,5.0,0.2,0.4,65.0,65.0,63.0,64.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1903,0.0,300,11.0,5.0,0.5454545454545454,0.4,64.0,63.0,63.0,64.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1904,1.0,300,4.0,4.0,0.25,0.75,69.0,70.0,68.0,73.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1905,1.0,300,6.0,4.0,0.5,0.75,67.0,71.0,68.0,73.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1906,0.0,300,2.0,4.0,0.5,0.75,68.0,71.0,68.0,73.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1907,1.0,190,2.0,4.0,0.5,0.75,75.0,74.0,68.0,73.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1909,1.0,18,2.0,3.0,0.0,1.0,76.0,79.0,72.0,76.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1910,1.0,300,3.0,3.0,0.6666666666666666,1.0,75.0,78.0,72.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1911,0.0,300,8.0,5.0,0.375,0.0,68.0,69.0,68.0,68.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
1912,0.0,300,4.0,5.0,0.5,0.0,66.0,68.0,68.0,68.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1913,0.0,256,10.0,5.0,0.3,0.0,66.0,66.0,68.0,68.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1914,0.0,300,5.0,5.0,0.8,0.0,68.0,67.0,68.0,68.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1916,1.0,300,4.0,6.0,0.25,0.6666666666666666,68.0,70.0,67.0,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1917,0.0,122,10.0,6.0,0.7,0.6666666666666666,69.0,68.0,67.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1918,1.0,267,4.0,6.0,0.0,0.6666666666666666,69.0,67.0,67.0,70.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1919,1.0,300,2.0,6.0,0.5,0.6666666666666666,70.0,73.0,67.0,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1920,0.0,300,6.0,6.0,0.3333333333333333,0.6666666666666666,68.0,68.0,67.0,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1921,1.0,300,8.0,6.0,0.125,0.6666666666666666,68.0,67.0,67.0,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1922,1.0,180,7.0,6.0,0.2857142857142857,0.6666666666666666,73.0,74.0,68.0,69.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1923,1.0,300,4.0,6.0,0.0,0.6666666666666666,69.0,67.0,68.0,69.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1924,0.0,300,3.0,6.0,0.6666666666666666,0.6666666666666666,66.0,67.0,68.0,69.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1925,1.0,300,4.0,6.0,0.0,0.6666666666666666,70.0,75.0,68.0,69.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1926,0.0,300,1.0,6.0,1.0,0.6666666666666666,72.0,73.0,68.0,69.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1927,1.0,300,3.0,6.0,0.6666666666666666,0.6666666666666666,67.0,72.0,68.0,69.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1928,1.0,71,8.0,8.0,0.375,0.25,74.0,78.0,76.0,78.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1929,0.0,300,14.0,8.0,0.35714285714285715,0.25,74.0,76.0,76.0,78.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1930,0.0,300,9.0,8.0,0.4444444444444444,0.25,76.0,76.0,76.0,78.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1931,1.0,300,8.0,8.0,0.5,0.25,74.0,75.0,76.0,78.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1932,0.0,47,8.0,8.0,0.5,0.25,73.0,79.0,76.0,78.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1933,0.0,245,7.0,8.0,0.42857142857142855,0.25,72.0,75.0,76.0,78.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1934,0.0,300,3.0,8.0,0.3333333333333333,0.25,76.0,80.0,76.0,78.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1935,0.0,300,4.0,8.0,0.5,0.25,73.0,75.0,76.0,78.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1936,1.0,49,6.0,7.0,0.6666666666666666,0.2857142857142857,68.0,69.0,69.0,68.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1937,0.0,127,4.0,7.0,0.25,0.2857142857142857,68.0,72.0,69.0,68.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1938,0.0,249,5.0,7.0,0.4,0.2857142857142857,70.0,69.0,69.0,68.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1939,0.0,300,4.0,7.0,0.25,0.2857142857142857,64.0,64.0,69.0,68.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1940,0.0,18,4.0,7.0,0.75,0.2857142857142857,66.0,69.0,69.0,68.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1941,1.0,300,7.0,7.0,0.42857142857142855,0.2857142857142857,63.0,64.0,69.0,68.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1942,0.0,300,2.0,7.0,1.0,0.2857142857142857,65.0,65.0,69.0,68.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1944,0.0,300,2.0,2.0,0.5,0.5,67.0,70.0,68.0,69.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1945,1.0,300,3.0,2.0,0.0,0.5,67.0,70.0,68.0,69.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1946,1.0,300,4.0,7.0,0.5,0.5714285714285714,64.0,68.0,66.0,69.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1947,0.0,300,6.0,7.0,0.6666666666666666,0.5714285714285714,64.0,64.0,66.0,69.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
